,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
1643,2020-07-14,"Not worthy at all, 150 rupees for just 75 ml !!! . Similar kind of product is available in Savlon for 150 rupees per 100ml bottle. Liquid inside the bottle was leaking at the nozzle.",Not worthy product !,3,0.0,0.09,0.91,-0.5076,Negative
1644,2020-07-18,Spraying is very difficult. Very hard to press. Savlon is much superior it appears.,Hard to press,2,0.182,0.247,0.5710000000000001,-0.0643,Negative
1645,2020-05-30,"It is good product, used as spray as well as hand sanitizer. Used for dual purpose. Good smell too.",Good product,4,0.425,0.0,0.575,0.8779,Positive
1646,2020-06-20,Quantity is lowOtherwise it is worth the money,Bug it but remember Quantity is low,3,0.213,0.0,0.787,0.2263,Positive
1647,2020-06-30,It is really small,To expensive,1,0.0,0.0,1.0,0.0,Neutral
1648,2020-09-10,"I thought product is 100 ml but it's 75 ml, it's a loss project.",Not bad.,5,0.0,0.21100000000000002,0.789,-0.4497,Negative
1649,2020-06-17,"Received in time, good packing. Nice product, easy to use.","Good product, easy to use.",5,0.551,0.0,0.449,0.8225,Positive
1650,2020-07-21,i would like to know that how this product was packed bcoz i felt that may be it was opened.So i would like to know that how the product was initially packed from the starting point.,product is good,3,0.139,0.0,0.861,0.6124,Positive
1651,2020-06-11,"Product is ok but HUL is trying to fleece customers and make a quick buck in this pandemic. Half the size, essentially twice the price of what you get from similar products. Go for Dettol or Savlon sprays instead","Decent product, bad pricing",3,0.040999999999999995,0.0,0.9590000000000001,0.1531,Positive
1652,2020-07-22,Does not work properly. On pressing the button very little sanitizer spray comes out.,Poor quality product,1,0.0,0.0,1.0,0.0,Neutral
1653,2020-07-01,"best product butt little expensive , when it comes to daily use it can empty very quickly.",best sprey sanitizer,4,0.21,0.09,0.7,0.5267,Positive
1654,2020-06-17,Good but little costly according to the quantity,Good,3,0.214,0.127,0.659,0.1997,Positive
1655,2020-08-02,"Waste of money, making fool of customers.never ever go for this.not expected this type of rubbish from lifebuoy brand &amp; amazon.",Loot in the fear of corona.,1,0.067,0.22399999999999998,0.7090000000000001,-0.6124,Negative
1656,2020-08-02,Its not a spray like savlon . drops are coming,"Lifebuoy Antibacterial Germ Kill Spray (No Gas) – Safe on Skin, Safe on Surfaces, 75ml",3,0.0,0.23199999999999998,0.768,-0.2755,Negative
1657,2020-06-20,Instead normal isopropyl based sanitiser sprays are economical and effective,Useless,1,0.256,0.0,0.7440000000000001,0.4767,Positive
1658,2020-08-05,Good product not a use small size not be used,Good,2,0.266,0.0,0.7340000000000001,0.4404,Positive
1659,2020-06-14,I want to return this item. It was open. There is no seal on the product. Hence I don't want to use it.,Damaged used product,1,0.114,0.096,0.789,-0.1531,Negative
1660,2020-06-27,very helpfull in covid spread. i m keeping it always in my bag when i go out for keep sanitizes. packing is nice. it smell is also good. very help for self protectiin.,safe and secure,5,0.244,0.0,0.7559999999999999,0.8268,Positive
1661,2020-06-02,SPREADS WELL.EASY TO USE.GO FOR IT.,QUALITY IS GOOD,4,0.0,0.0,1.0,0.0,Neutral
1662,2020-08-06,It's good product but the quantity is very less compared to the price and the other brands.,Not bad,4,0.109,0.0,0.8909999999999999,0.2382,Positive
1663,2020-06-23,Short of ok product... Will not buy it again,Ok,3,0.21600000000000003,0.0,0.784,0.29600000000000004,Positive
1664,2020-06-08,Aloevera extract with 70% Alcohol!! Nothing else... Your normal sanitizer have same ingredients... No need a sepatate one if you are thinking of using it to disinfect your household equipments,It's a simple sanitizer... Nothing else,2,0.0,0.09,0.91,-0.4184,Negative
1665,2020-06-17,"Non geneune packaging seen after opening the box , both bottle caps and nozzle spray unit missing in it. Very poor and non geneune case. Kindly take actions for the same and refund my money.",Poor show,1,0.08,0.141,0.779,-0.3384,Negative
1666,2020-06-06,The bottle is damaged and the cap is missing,Bad packaging,1,0.0,0.42100000000000004,0.579,-0.6249,Negative
1667,2020-06-11,"Very much costly product, not as expectedDisappointed.",Dont buy,1,0.0,0.21899999999999997,0.7809999999999999,-0.1725,Negative
1668,2020-09-28,"More water no dry,not use electronics.",More water,1,0.0,0.331,0.669,-0.3566,Negative
1669,2020-06-17,"Value for money, great fragrance, safe to use for your own safety in this pandemic.A must product for everyone to have it in your home.",Value for money product,5,0.36700000000000005,0.0,0.633,0.9042,Positive
1670,2020-08-29,I had ordered TWO units. One was damaged as seen in the photo. Will I get REFUND for ONE item?,I got the damaged product,1,0.0,0.146,0.8540000000000001,-0.4404,Negative
1671,2020-06-21,There was no seal present in it. The content of this sanitizer seems used.,Not a sealed product,4,0.0,0.145,0.855,-0.29600000000000004,Negative
1672,2020-06-17,"Good product, smells good... Serves the purpose, also safe on skin",Serves the purpose well,5,0.392,0.0,0.608,0.7003,Positive
1673,2020-07-31,Received damaged products and not able to return as returns are not allowed,Received badly damaged product,1,0.0,0.195,0.805,-0.4404,Negative
1674,2020-06-23,"Received defective product.No cap, cans full of dents...Not working, waste of moneynon returnable item....I tired to their call center, but in vain....","Defective product received, no cap, not functioning",1,0.0,0.23399999999999999,0.7659999999999999,-0.5859,Negative
1675,2020-08-30,The spray bottle is riddled with dents and looks like a fake product. I'll be throwing it due to its complete lack of authenticity. Miffed I am unable to return it due to the return policy.,Damaged / Fake Product!!,1,0.064,0.139,0.797,-0.4404,Negative
1676,2020-07-18,Spray velocity and spread is very low.,Spray velocity and spread is very low.,3,0.0,0.285,0.715,-0.3384,Negative
1677,2020-06-30,"Don't buy this. Container shape is deformed , feeling like they have put water in this .Don't have any fragnence. My money had gone totally wasted. I have not expect this from you, Amazon  face_with_steam_from_nose  face_with_steam_from_nose  angry_face  angry_face  angry_face ","Waste of Money, Please don't buy this.  angry_face  angry_face  angry_face ",1,0.135,0.083,0.782,0.0534,Positive
1678,2020-09-14,Quality is good but price is really too high.,Price is very high.,3,0.196,0.0,0.804,0.2382,Positive
1679,2020-08-21,Received damaged product.The price is more for the size of 75ml.Note the same while purchasing it.,Too costly,2,0.0,0.162,0.838,-0.4404,Negative
1680,2020-07-09,I received one without a cap.It isn't a sealed product and their is no cap thenWhat guarantees the purpose of the product which is sanitation?How irresponsible??!,No cap,3,0.0,0.121,0.879,-0.4646,Negative
1681,2020-06-27,Price is very high inrespect of content,Quality,3,0.0,0.0,1.0,0.0,Neutral
1682,2020-06-21,Good to carry and safe for covid precaution.,Lifeboy hand sanitizer sprayer,5,0.49200000000000005,0.0,0.508,0.7003,Positive
1683,2020-09-28,Do not buy this. This will remain sticky on skin unless you wash your hands.,Remains Sticky until you wash,1,0.0,0.0,1.0,0.0,Neutral
1684,2020-08-26,"Not actually a spray, it's more of a liquid. I wanted a disinfectant spray, the description is misleading.",Misleading Discription,3,0.0,0.172,0.828,-0.4019,Negative
1685,2020-09-02,Best thing good one in COVID time,Good,4,0.5870000000000001,0.0,0.413,0.7964,Positive
1686,2020-06-24,Instant Germ Kill Spray that kills 99.9% bacteria and viruses (as per lab test on representative organism)Eliminates illness causing bacteria and viruses,Value far money,5,0.0,0.365,0.635,-0.8979,Negative
1687,2020-07-15,"Very handy, fits the pocket and car, also friendly on skin n hand..","This is for skin contact, savlon is surface disinfectant pl note",5,0.225,0.0,0.775,0.4939,Positive
1688,2020-07-20,"Nice smell, very handy and easy to use.Bottle is compact and is very easy to carry in small sling. Can be used to sanitise ever thing. Good on skin!!!",Very happy with this,5,0.34,0.0,0.66,0.917,Positive
1689,2020-07-27,It's not proper spray.... Overall ok,Not proper spray,3,0.306,0.0,0.6940000000000001,0.29600000000000004,Positive
1690,2020-07-22,Product damaged... Packing has not good...,Product Damaged,3,0.0,0.0,1.0,0.0,Neutral
1691,2020-06-12,"No cover, received in very bed condition",Delivered in very bed condition,1,0.0,0.268,0.732,-0.29600000000000004,Negative
1692,2020-08-10,Easy to use. Doesn't give gas. One spray is enough for one time. Go for it.,Worth the price,5,0.162,0.0,0.838,0.4404,Positive
1693,2020-09-23,Amazing product you can carry everywhere especially in corona situation i will recommend it good smell enough amount and good size and packaging,Awesome,5,0.402,0.0,0.598,0.9022,Positive
1694,2020-08-11,I have received 2 cans of germicide spray without any seal. How do I know that the item is not adulterated and tampered with. This is not expected of Amazon. The nozzles are not working properly too,Unsealed spray cans,1,0.0,0.044000000000000004,0.956,-0.1326,Negative
1695,2020-09-08,Very bad...The spray piston didn't work at all .It was not working ...I have to press 15 times to spray.I ordered savlon spray ..Don't buy this,Low quality,1,0.0,0.0,1.0,0.0,Neutral
1696,2020-07-14,Expensive compared to similar products of better brands and I see no special benefit for this product over other competitors products. Product is fine..,Not value for money.,3,0.289,0.07400000000000001,0.638,0.7506,Positive
1697,2020-05-28,"Bottle seal already broken, that show some use already this item..",Already seal broken items,1,0.0,0.237,0.763,-0.4767,Negative
1698,2020-07-13,Good .70% of alcohol which is good.,Good product.but the price is little bit high.,5,0.537,0.0,0.46299999999999997,0.7003,Positive
1699,2020-07-13,wastage of money 150 rs for 75 ml sanitizer and it is also not refillable. Insteal take 100 ml plastic spray bottle fill it with own sanitizer.That will be refillable and cost effective.,Wastage of money,1,0.08800000000000001,0.0,0.912,0.4767,Positive
1700,2020-08-12,Size according to price not worth at all .I woul prefer to buy salon that is even double in size of it.Secondly I got damage product .,Not worth on this 149 rs.,2,0.0,0.175,0.825,-0.5948,Negative
1701,2020-07-06,"Damaged and Opened Items Received , the Package was woken without seal and like it was opened .",Damaged and Opened Items Received,1,0.0,0.264,0.736,-0.6136,Negative
1702,2020-08-01,"Packaging was in soft packet, that damaged the cans and the plastic cap was broken. Both cans were damagedCans are very small in size",Packaging,3,0.0,0.214,0.7859999999999999,-0.7184,Negative
1703,2020-07-14,Good smell. Packing was good.,Superb spray,4,0.659,0.0,0.341,0.7003,Positive
1704,2020-06-19,Beautiful perfume and nice unit,Good product from a responsible company,5,0.691,0.0,0.309,0.7717,Positive
1705,2020-06-11,Cannot just spray and let it dry. Need to wipe the surface else it leaves mark. Good smell.,Overall good product,4,0.146,0.0,0.8540000000000001,0.4404,Positive
1706,2020-07-03,Its very bad to use.The liquid keeps spilling out.The spray mode is not good to use.Waste of money.,Not good,1,0.0,0.27899999999999997,0.721,-0.7351,Negative
1707,2020-06-07,"Dented, waste of money... No return policyTotally waste",DON'T BUY THIS PRODUCT...WORST PACKING,1,0.0,0.609,0.391,-0.7783,Negative
1708,2020-06-09,"The spary nozzle was not working. So the product was not functioning and hence, no value for money.",SPRAY NOZZLE WAS NOT WORKING,1,0.11699999999999999,0.107,0.777,0.0516,Positive
1709,2020-06-10,Very good item.Good scent.Handy.,Handy item.,5,0.516,0.0,0.484,0.4927,Positive
1710,2020-07-11,Too small in size for the price range. Better to go for other products and get almost double the volume 150 ml in same price range,Too small in size for this price,3,0.10400000000000001,0.0,0.8959999999999999,0.4404,Positive
1711,2020-06-30,Liquid was leaking all over from the spray. More than half of spray wasted.Last unit was good but this time it seems that defective item was delivered to me.Very disappointed.,Waste of money. Leaking all over.,1,0.053,0.217,0.731,-0.7935,Negative
1712,2020-08-10,"Not worthy, waste of money.",Waste,1,0.301,0.311,0.38799999999999996,-0.0191,Negative
1713,2020-07-22,It's all as usual we think about lifebuoy...But it's really irritating while using it ...Knob is really irritating ...bod adjustment...,Not to buy at all.,3,0.0,0.268,0.732,-0.764,Negative
1714,2020-09-17,"Hardly sprays. Very hard to press, but very little comes out",Not good,1,0.0,0.10800000000000001,0.892,-0.0553,Negative
1715,2020-08-22,Not up to the mark,Not satisfied,3,0.0,0.0,1.0,0.0,Neutral
1716,2020-08-04,Good ProductThank you!,Thank you,5,0.615,0.0,0.385,0.4926,Positive
1717,2020-07-29,Size is very small compared to savlon whereas price is sameThere is no return policyI wanted to exchange with savlon but not allowed,Price high compared to quantity,1,0.0,0.068,0.932,-0.1531,Negative
1718,2020-07-31,Have it at the time of this pandemic,Protects you,4,0.0,0.0,1.0,0.0,Neutral
1719,2020-06-05,Easy to use. Effective product. Bit expensive.,Bit Costly. But effective product.,4,0.545,0.0,0.455,0.7184,Positive
1720,2020-07-08,Smells good easy to use.,Nice product from lifebuoy,5,0.659,0.0,0.341,0.7003,Positive
1721,2020-07-27,There is no way to make the spray work and the liquid leaks out whenever we try to spray. Tried to return but the return policy doesn't take this item back. Waste of money,"spray doesn't work, Waste of money",1,0.0,0.142,0.858,-0.6486,Negative
1722,2020-08-14,Foud only 1 against order of 2.... Poor packaging.... Seems duplicate product ....,Not worth,2,0.0,0.22,0.78,-0.4767,Negative
1723,2020-08-14,"When i received the product it was already open, cap was left separately in the pack, spray bottle dented and the cap broken. Very dissatisfied with the product and the delivery",Broken and dented product received,1,0.0,0.17600000000000002,0.8240000000000001,-0.7178,Negative
1724,2020-06-28,Not easy to use compared to savlonYou have to press again and again,Not a good product,1,0.0,0.16699999999999998,0.833,-0.3412,Negative
1725,2020-05-30,One of the spray bottle cap was missing .. . Did not get the cap and no seal,Good but cap missing . So less satisfied,5,0.0,0.22699999999999998,0.773,-0.5267,Negative
1726,2020-08-26,Product is good but very expensive compared other brands,Product good but very expensive,3,0.196,0.0,0.804,0.2382,Positive
1727,2020-05-27,"awsome product good to buy thank you amazon and packing is very good , fragarance is veey good","fragarance, packing , review",5,0.518,0.0,0.48200000000000004,0.8979,Positive
1728,2020-06-17,Spray bottle is of really bad quality.Its very hard to spray on things which we want to sanitize.Dettol disinfectant is far far better and quality of it is also good,Bad Quality bottle,1,0.18899999999999997,0.146,0.665,0.1566,Positive
1729,2020-06-14,"Not sealed, do not know it is full or used one.",Unsealed pack,2,0.0,0.0,1.0,0.0,Neutral
1730,2020-06-14,Extremely bad product. Very very small in size. Waste of money. Non returnable. And one of the caps were also not there when we opened it.,Useless product. Don't waste your money,1,0.0,0.21600000000000003,0.784,-0.7645,Negative
1731,2020-06-04,"The product is really small compared to the money that one pays for it. You would rather opt for the Savlon disinfectant, it’s almost the same price but almost twice the quantity",Lacks value for money,2,0.0,0.0,1.0,0.0,Neutral
1732,2020-08-31,The price should be halved the original price. It’s only 75 ml. Too expensive comparitively in the market.,"Too expensive 2x, double rate",2,0.11900000000000001,0.0,0.8809999999999999,0.3182,Positive
1733,2020-07-15,"Product wise is good, useful ;even I can on different surfaces ,skin friendly but the packing is so disappointing.product body is tattered .","Product is good, but packaing is bad",4,0.321,0.0,0.679,0.7227,Positive
1734,2020-07-29,"Excellent product very soft for skin , no irritation, only price so what high.",Nice for skin,5,0.193,0.28600000000000003,0.521,-0.2023,Negative
1735,2020-07-21,Half used bottle,Half battle,1,0.0,0.0,1.0,0.0,Neutral
1736,2020-06-09,The product I received seems to be used one without the red cap as shown in the uploaded photo. I strongly advise not to order from this seller.,Used product received without cap,3,0.077,0.0,0.9229999999999999,0.2732,Positive
1737,2020-07-08,Very good but costly.,Costly product but good quality.,4,0.344,0.32799999999999996,0.32799999999999996,0.0261,Positive
1738,2020-06-19,Easy and versatile to useInstant disinfectionNo odourNo stickinessFresh and clean hands to go.,Neat and great..!!,5,0.337,0.0,0.6629999999999999,0.6808,Positive
1739,2020-06-17,It is a great product. Easy to use and handy. Can keep it in my pocket and use it effectively,Good product,5,0.382,0.0,0.618,0.872,Positive
1740,2020-06-03,Nice product. Must have in the current scenario.,Great product,5,0.28600000000000003,0.0,0.7140000000000001,0.4215,Positive
1741,2020-09-06,Bottle is very small in Rs 160. Better you buy savalon sprey. Better than lifebuoy,Very small bottle,1,0.309,0.0,0.691,0.7003,Positive
1742,2020-07-14,Scent is nice. A good quality product. Easy to carry and use.,Easy to use,5,0.518,0.0,0.48200000000000004,0.8225,Positive
1743,2020-05-27,best product. ***Lifebuoy germ kill spray (75ml),Best product.,4,0.302,0.33799999999999997,0.36,-0.128,Negative
1744,2020-07-18,So so product,Nothing great,3,0.0,0.0,1.0,0.0,Neutral
1745,2020-07-06,Good one and kills 99.9% germs so The reason we trust lifebuoy,Lifebuoy,5,0.332,0.187,0.48100000000000004,0.4019,Positive
1746,2020-08-07,I liked it. Quite useful,Useful product,5,0.75,0.0,0.25,0.7178,Positive
1747,2020-06-21,"Highly disappointed. The bottles are damaged, and the cap of one bottle is missing. The item is non-returnable. Compelte waste of money.",Product damaged,1,0.0,0.386,0.614,-0.8832,Negative
1748,2020-07-14,Spray is good but somehow the spray bottle is not working properly. Like you have to press very hard &amp; even my half bottle is still filled up yet the spray not coming out..,SPRAY BOTTLE NOT WORKING PROPERLY,4,0.052000000000000005,0.125,0.823,-0.4126,Negative
1749,2020-05-26,"Expensive for regular use, better to use sanitizer sprey , it is jus filled with gas, will be empty in 5-7 days",Not worth,2,0.122,0.076,0.802,0.2732,Positive
1750,2020-09-14,No upper capNo upper cap is found on the product of lifeboy sanitizer spray bottle.So sanitizer leaves from bottles.I have not use it without cap.,No upper cap,2,0.0,0.084,0.9159999999999999,-0.29600000000000004,Negative
1751,2020-06-11,The packaging was very bad... secondly when opened both the bottles one had a black dispenser and the other had white...I am now confused whether they are original or duplicate,Can be fake,3,0.073,0.073,0.8540000000000001,0.0,Neutral
1752,2020-09-07,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1753,2020-06-10,"limited item, only 2 smirking_face .i need 5 more. Very helpful to sanitize A to Z package item.",Best sanitizer...,5,0.195,0.11,0.695,0.3551,Positive
1754,2020-06-13,Received in good packaging and definitely a worth buy during this pandemic situation. Stay home stay safe.,Worth a buy for safety.,5,0.46399999999999997,0.0,0.536,0.8555,Positive
1755,2020-06-22,Awesome product.but cost is very high.,Nice,5,0.451,0.0,0.5489999999999999,0.6249,Positive
1756,2020-08-04,"Beware of fraud product, recieved duplicate product no fragnance and its is like filled water no other things. And its not replacable and cant cancel it.",Fake product,1,0.127,0.245,0.628,-0.6072,Negative
1757,2020-09-05,Useful,Useful,4,1.0,0.0,0.0,0.4404,Positive
1758,2020-06-14,"The product is handy and amazing.Worth buying.The spray is efficient and isn’t sticky.The scent isn’t too strong, it is great.","It’s great, worth buying.",5,0.375,0.0,0.625,0.8807,Positive
1759,2020-08-20,Easy to carry that's the only advantage it offers when we compare it with Savlon spray. Volume is less,Handy but content is less,3,0.22399999999999998,0.0,0.7759999999999999,0.5994,Positive
1760,2020-06-07,"Inside of two products, one is black cap and other is white. White one is easy to use but black is heard to spary.",Good,4,0.078,0.0,0.922,0.2382,Positive
1761,2020-06-18,"Less quantity, high priceNo outer packaging, should be sealed to ensure non usage before delivery",Very High cost Low Quantity,1,0.157,0.0,0.843,0.3818,Positive
1762,2020-05-25,Good product from trustworthy Brand,Very good product. Works both as sanitizer and disinfectant spray.,5,0.684,0.0,0.316,0.7579,Positive
1763,2020-08-21,Costly product...,Costly...,4,0.0,0.583,0.41700000000000004,-0.1027,Negative
1764,2020-07-01,Delivery box is perfect. But inside the box product is damaged,Damaged product,4,0.155,0.253,0.5920000000000001,-0.3612,Negative
1765,2020-09-26,Nice product. Packaging could be improved.,Packaging could be improved,4,0.596,0.0,0.40399999999999997,0.7096,Positive
1766,2020-09-13,In two product one is good. Another one is sparying is very slow and there is a leakage,Not upto the mark,4,0.153,0.0,0.847,0.4404,Positive
1767,2020-08-07,Costly and with poor spray quality! Three star only for trust for this brand,Costly and with poor spray quality!,3,0.17300000000000001,0.251,0.5760000000000001,-0.126,Negative
1768,2020-09-25,Best for studentBut I think price is little bit high,Good but price is a little bit high,5,0.344,0.0,0.6559999999999999,0.6369,Positive
1769,2020-08-26,The upper portion cap was missing in both the items and the items was also mishandled. I suppose these were not the fresh items. The pathetic condition it was.,Product not in proper shape,3,0.0,0.239,0.7609999999999999,-0.7822,Negative
1770,2020-06-02,Not good. The spray pump stopped working after few uses.,Not Good,3,0.0,0.35,0.65,-0.5116,Negative
1771,2020-06-07,"The product delivered is damaged. As product is in non returnable category, what can be done.",Damaged product delivered,1,0.0,0.162,0.838,-0.4404,Negative
1772,2020-07-03,Received with out cap,cap missing,2,0.0,0.0,1.0,0.0,Neutral
1773,2020-06-12,Received damaged product. Please either exchabge it or refund the money as soon as possible.,Defective lifebuoy spray.,1,0.126,0.159,0.7140000000000001,-0.1531,Negative
1774,2020-06-19,The product was damaged. Liquid was licking.It was containing little liquid since all licked in the package itself.Waste of money.Request for a refund.,Dissapointed,2,0.0,0.121,0.879,-0.4404,Negative
1775,2020-08-06,Good Product,Good Product,4,0.7440000000000001,0.0,0.256,0.4404,Positive
1776,2020-07-09,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1777,2020-06-15,Not worth to buy this wrong decision,Not Worth for the price Lifeboy is asking for !!,1,0.0,0.514,0.486,-0.6475,Negative
1778,2020-06-06,I am not able to open the second bottle. I tried my best.  ( money got waste.,Its OK OK product.,2,0.221,0.147,0.632,0.34,Positive
1779,2020-07-28,"Really good cleaner for all kinds of surfaces, hands, money, packages. Only cons-it is costlier than ordinary sanitizer","Easy to use, multipurpose, costly",4,0.244,0.0,0.7559999999999999,0.6335,Positive
1780,2020-06-17,Was not useful at all.The packing wasn't perfect.The containers got damaged.The liquid was spilled inside the carton box.,I must get a good replacement.,1,0.0,0.124,0.8759999999999999,-0.3412,Negative
1781,2020-09-17,Product is very good,Antibacterial killer,5,0.516,0.0,0.484,0.4927,Positive
1782,2020-07-21,Price is high and this is too small as compard to savlon and and this is not packed well.,Bad,2,0.0,0.092,0.9079999999999999,-0.2057,Negative
1783,2020-08-13,Ok,Ok,3,1.0,0.0,0.0,0.29600000000000004,Positive
1784,2020-08-10,Very good.,Good,5,0.762,0.0,0.23800000000000002,0.4927,Positive
1785,2020-06-25,"Overall product is good. But the spraying mechanism should be changed as it leaks when slanted, it sprays only when held upright.",It leaks when slanted,3,0.085,0.0,0.915,0.2382,Positive
1786,2020-09-11,Tampered or used product. They did this intentionally.,Fake,1,0.0,0.0,1.0,0.0,Neutral
1787,2020-06-10,Faulty broken product. The spray nozzle broken. Cannot use it. Useless for now .,Faulty broken product,1,0.11800000000000001,0.429,0.45399999999999996,-0.7326,Negative
1788,2020-09-11,Excellent product,Excellent product,5,0.787,0.0,0.213,0.5719,Positive
1789,2020-06-09,Not worth,Product not wory the value of money,1,0.0,0.625,0.375,-0.1695,Negative
1790,2020-06-28,It doesn’t spray long distance and nozzle is so hard to press,Hard to press Nozzle,2,0.0,0.145,0.855,-0.2183,Negative
1791,2020-08-20,Highly over priced,Highly overpriced,2,0.0,0.0,1.0,0.0,Neutral
1792,2020-08-09,"Only 75 ml, easy to use and easy to carry anywhere in bag.","Only 75 ml, easy to use and easy to carry anywhere in bag.",4,0.345,0.0,0.655,0.7003,Positive
1793,2020-06-09,Received damaged product. Cap missing from one of the bottles.,"Bad xp, not going to but non-returnables again. Lesson learnt!",1,0.0,0.389,0.611,-0.6249,Negative
1794,2020-06-22,The product is damaged and dented and leaking too ..Image attachedUnfortunately opened the pkg today and can't return or get it replaced .,Poor product leaking and dented body,1,0.0,0.121,0.879,-0.4404,Negative
1795,2020-06-14,They gave genuine product. Hope to get larger quantity like 100ml or 200ml when it's available. Otherwise they gave good and authentic product. Thank you.,Happy with the product,5,0.34,0.0,0.66,0.8689,Positive
1796,2020-07-20,The seller isn’t put cap on other spray. Amazon must take care of these kind of seller,Product is ok,1,0.24600000000000002,0.0,0.754,0.5994,Positive
1797,2020-08-17,Good One,Good,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1798,2020-07-18,It was nice but cost is very high ithinked it was came lorg but it was tiny mmm,I think the product is good but costly,3,0.10099999999999999,0.0,0.899,0.2263,Positive
1799,2020-07-20,Worst product. Money lost . dont buy it,Dont buy,1,0.0,0.561,0.439,-0.7506,Negative
1800,2020-08-20,There was no seal.,ok this tome,3,0.0,0.423,0.5770000000000001,-0.29600000000000004,Negative
1801,2020-06-17,"Product is good but very less in quantity in comparison to savlon's double the quantity for nearly the same price, also bottle cap is not sealed for tamper proof",Expensive product,4,0.065,0.0,0.935,0.2382,Positive
1802,2020-09-30,I am glad we found it here on amazon. We were desperately looking for such spray as its useful to us in many ways.Thanks for the quick delivery.,A must weapon to prevent danger,5,0.22899999999999998,0.078,0.693,0.6124,Positive
1803,2020-06-07,"It says you have to order minimum 2 bottle. I ordered the same but i received only one bottle. Besides that the product is very handy,easy to use and i liked it .",Received only one bottle,4,0.121,0.0,0.879,0.5719,Positive
1804,2020-07-04,Easy to use.,Easy to use sanitizer,5,0.5920000000000001,0.0,0.408,0.4404,Positive
1805,2020-05-29,Very easy to disinfect with this. It also has good fragrance.,Nice product,4,0.40399999999999997,0.0,0.596,0.7264,Positive
1806,2020-07-11,"I would give 1 star, as the sanitizer was already open. One of the sanitizer is not working at all",Bad bad,1,0.0,0.0,1.0,0.0,Neutral
1807,2020-06-27,The spray function is very low quality and broke off in the first use itself.,Bad quality,1,0.0,0.285,0.715,-0.6361,Negative
1808,2020-07-24,Excellent. Just go for it. Authentic.,Excellent,5,0.425,0.0,0.575,0.5719,Positive
1809,2020-09-23,good one this is my 10th bottle,Good one,5,0.326,0.0,0.674,0.4404,Positive
1810,2020-07-26,Its a tiny spraySalon is better in size and fragranceWaste of money,Tiny spray tube...not worth it,1,0.225,0.0,0.775,0.4404,Positive
1811,2020-06-07,Very use ful,If u want spray type u can buy,5,0.0,0.0,1.0,0.0,Neutral
1812,2020-09-09,Value for money,Good,5,0.545,0.0,0.455,0.34,Positive
1813,2020-06-23,defective item...liquid drip when you try to spray...not able to return...not able to contact customer care...pathetic,defective product,1,0.0,0.162,0.838,-0.4404,Negative
1814,2020-07-16,Very high price.all should buy Savlon same price but 170g,Very high price,3,0.0,0.0,1.0,0.0,Neutral
1815,2020-06-11,Finished too early  grinning_face  grinning_face ,Good one,5,0.0,0.0,1.0,0.0,Neutral
1816,2020-06-11,Good product,Good product,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1817,2020-09-04,good,genuine product,3,1.0,0.0,0.0,0.4404,Positive
1818,2020-06-20,good,good,4,1.0,0.0,0.0,0.4404,Positive
1819,2020-06-27,seems the bottle was not filled completely ....half filled bottled delivered,content,2,0.0,0.0,1.0,0.0,Neutral
1820,2020-08-08,Very Nice Sanitizer.,Very Nice,5,0.607,0.0,0.39299999999999996,0.4754,Positive
1821,2020-09-17,I like this product and I thank Amazon for delivering it. It wasn't available at nearby shops.,Good product,5,0.358,0.0,0.642,0.6908,Positive
1822,2020-06-24,Good,good,5,1.0,0.0,0.0,0.4404,Positive
1823,2020-07-10,Bad productThe half of the sanitizer was used out of it and the cap was totally broken the cost was the great but the quality is poor...,Worst product,1,0.08199999999999999,0.14300000000000002,0.774,-0.2255,Negative
1824,2020-07-16,The consistency is quite watery. The fragrance is fresh and it's non-irritating on the skin.,Decent.,4,0.141,0.0,0.8590000000000001,0.3182,Positive
1825,2020-06-16,Good product but pricey,Pricey,5,0.39399999999999996,0.0,0.606,0.2382,Positive
1826,2020-06-03,Happy to see Lifebuoy come up with a spray bottle. It’s very easy and convenient - especially to disinfect surfaces!,Brilliant!,5,0.31,0.0,0.69,0.8012,Positive
1827,2020-09-22,Very good quality,Worth it to buy,5,0.615,0.0,0.385,0.4927,Positive
1828,2020-09-09,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1829,2020-05-28,Super fast deliveryGood quality itemPacked very well.Overall a great purchase. Thanks,"Fast delivery, good quality &amp; greatly packed",5,0.615,0.0,0.385,0.9038,Positive
1830,2020-08-23,Huge dent in the product. Not handling with care...,Dent in the product,1,0.223,0.0,0.777,0.3182,Positive
1831,2020-06-22,There is no cap on the product n this is used by the seller...bcoz liquid quantity was very very less...,Very bad experience,2,0.0,0.109,0.8909999999999999,-0.29600000000000004,Negative
1832,2020-08-25,product is a bit costly but very good,costly,4,0.409,0.114,0.47700000000000004,0.6236,Positive
1833,2020-06-02,Good product,Use for helpful,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1834,2020-06-19,Waste of money. Instead of spray liquid comes out.,Waste of money,2,0.0,0.259,0.741,-0.4215,Negative
