,Unnamed: 0,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
818,818,2020-06-28,Good,Good,4,1.0,0.0,0.0,0.4404,Positive
819,819,2020-09-08,Product was damaged,Damaged product,1,0.0,0.592,0.408,-0.4404,Negative
820,820,2020-07-17,Very nice products.,Paramount,5,0.607,0.0,0.393,0.4754,Positive
821,821,2020-07-18,Very low quantity,Don’t buy,2,0.0,0.545,0.455,-0.3384,Negative
822,822,2020-08-10,Don't like,Don't buy,1,0.0,0.678,0.322,-0.2755,Negative
823,823,2020-06-19,Wrong product please replace,Wrong product,4,0.311,0.419,0.27,-0.2023,Negative
824,824,2020-05-29,Good product,Good product,5,0.744,0.0,0.256,0.4404,Positive
825,825,2020-08-18,Good product got in nice package,Worth for money,5,0.588,0.0,0.412,0.6908,Positive
826,826,2020-06-22,Easy to use,Easy to use,4,0.592,0.0,0.408,0.4404,Positive
827,827,2020-06-09,Spray button is not working.,Spray button is not working.,3,0.0,0.0,1.0,0.0,Neutral
828,828,2020-07-25,Very high price,Worst exp,1,0.0,0.0,1.0,0.0,Neutral
829,829,2020-06-09,Better product  pensive_face ,Value for money,4,0.592,0.0,0.408,0.4404,Positive
830,830,2020-08-02,Convenient to use,Very good,4,0.0,0.0,1.0,0.0,Neutral
831,831,2020-09-11,100% fake product,Fake product,1,0.0,0.608,0.392,-0.4767,Negative
832,832,2020-09-02,Very nice,Amazing,5,0.756,0.0,0.244,0.4754,Positive
833,833,2020-08-16,value for money,value for money,4,0.545,0.0,0.455,0.34,Positive
834,834,2020-07-06,Good one,Nice one,5,0.744,0.0,0.256,0.4404,Positive
835,835,2020-07-14,useful,needful,5,1.0,0.0,0.0,0.4404,Positive
836,836,2020-07-08,Waste of money,Not worthy,3,0.0,0.583,0.417,-0.4215,Negative
837,837,2020-06-29,Damaged product,Damaged product,1,0.0,0.744,0.256,-0.4404,Negative
838,838,2020-06-16,Good product.,Good product,5,0.744,0.0,0.256,0.4404,Positive
839,839,2020-08-07,Costly,Costly compared other sprays,1,0.0,1.0,0.0,-0.1027,Negative
840,840,2020-07-24,Not worth its cost!!,Not worth the price,1,0.0,0.429,0.571,-0.3071,Negative
841,841,2020-07-18,Good product,Nice &amp; super product,5,0.744,0.0,0.256,0.4404,Positive
842,842,2020-06-14,The product is defective,Defective product,1,0.0,0.492,0.508,-0.4404,Negative
843,843,2020-09-02,This price is too much,Too much price,4,0.0,0.0,1.0,0.0,Neutral
844,844,2020-06-15,Nice Product from lifebuoy..,Excellent,4,0.483,0.0,0.517,0.4215,Positive
845,845,2020-06-10,Value for money!,Nice,5,0.574,0.0,0.426,0.4003,Positive
846,846,2020-06-08,Good Very Useful,Good Very Useful,5,0.859,0.0,0.141,0.7264,Positive
847,847,2020-07-22,Too costly.,Cost,2,0.0,0.583,0.417,-0.1027,Negative
848,848,2020-09-06,Open bottle received.,No seal pack of bottle.,4,0.0,0.0,1.0,0.0,Neutral
849,849,2020-07-01,received as expected.,received as expected.,4,0.0,0.0,1.0,0.0,Neutral
850,850,2020-06-15,Damaged,Damaged,1,0.0,1.0,0.0,-0.4404,Negative
851,851,2020-06-13,Good,Quality,4,1.0,0.0,0.0,0.4404,Positive
852,852,2020-07-24,Too small.,Useless,2,0.0,0.0,1.0,0.0,Neutral
853,853,2020-06-04,Not value for money.,Just ok ok product,4,0.0,0.404,0.596,-0.2584,Negative
854,854,2020-05-29,Good product,Gud product,4,0.744,0.0,0.256,0.4404,Positive
855,855,2020-06-10,Good. But need anothor,Good,5,0.394,0.0,0.606,0.2382,Positive
856,856,2020-07-24,Product is broken,Not good,1,0.0,0.608,0.392,-0.4767,Negative
857,857,2020-06-30,Spray is very hard,It is very hard to spray,3,0.0,0.361,0.639,-0.1761,Negative
858,858,2020-08-28,I am not satisfied,I am not satisfied,4,0.0,0.538,0.462,-0.3252,Negative
859,859,2020-08-14,Received damaged product,Damaged product,1,0.0,0.592,0.408,-0.4404,Negative
860,860,2020-07-26,Quantity is very less..,Not satisfied,3,0.0,0.0,1.0,0.0,Neutral
861,861,2020-07-02,Wortfhull,Wortfhull,4,0.0,0.0,1.0,0.0,Neutral
862,862,2020-09-09,Very nice product,Useful one,5,0.607,0.0,0.393,0.4754,Positive
863,863,2020-06-12,It was good,Good,5,0.592,0.0,0.408,0.4404,Positive
864,864,2020-06-14,Broken item received.,Broken item received,1,0.0,0.608,0.392,-0.4767,Negative
865,865,2020-07-25,The cap is missing .,Please return,1,0.0,0.423,0.577,-0.296,Negative
866,866,2020-09-02,Tooo bad worst,Worst products,1,0.0,0.884,0.116,-0.8225,Negative
867,867,2020-09-27,Waste of money,Waste of money,1,0.0,0.583,0.417,-0.4215,Negative
868,868,2020-07-16,Worth purchasing !!!,Useful product,4,0.581,0.0,0.419,0.4168,Positive
869,869,2020-06-20,Just go for it.,Perfect spray,5,0.0,0.0,1.0,0.0,Neutral
870,870,2020-07-06,Gud 1,Nice,5,0.0,0.0,1.0,0.0,Neutral
871,871,2020-06-16,Only one spray cap ...,Damaged/missing cap,1,0.0,0.0,1.0,0.0,Neutral
872,872,2020-06-06,Good product,Good product,4,0.744,0.0,0.256,0.4404,Positive
873,873,2020-06-16,Packaging worst. Dent, angry_face  angry_face  angry_face ,4,0.0,0.672,0.328,-0.6249,Negative
874,874,2020-06-23,Good,Quality,5,1.0,0.0,0.0,0.4404,Positive
875,875,2020-07-16,Spray not working,Faulty bottle,1,0.0,0.0,1.0,0.0,Neutral
876,876,2020-06-12,Little costly,"Satisfied but little costly, easy to carry",4,0.0,0.525,0.475,-0.0276,Negative
877,877,2020-06-28,Easy to use,Good,5,0.592,0.0,0.408,0.4404,Positive
878,878,2020-06-30,not coming,not coming,1,0.0,0.0,1.0,0.0,Neutral
879,879,2020-07-15,Good one,Good one,5,0.744,0.0,0.256,0.4404,Positive
880,880,2020-06-19,Got only one bottle,Only one bottle delivered,3,0.0,0.0,1.0,0.0,Neutral
881,881,2020-08-20,Dislike,My product comes to me in damaged condition,5,0.0,1.0,0.0,-0.3818,Negative
882,882,2020-08-20,worst,not valuable,1,0.0,1.0,0.0,-0.6249,Negative
883,883,2020-06-02,not continue spray,not continue spray,4,0.0,0.0,1.0,0.0,Neutral
884,884,2020-06-01,Head should be cap,Nice,5,0.0,0.0,1.0,0.0,Neutral
885,885,2020-08-14,Good product,Good product,5,0.744,0.0,0.256,0.4404,Positive
886,886,2020-05-31,excellent,excellent,5,1.0,0.0,0.0,0.5719,Positive
887,887,2020-08-10,Safe to use,Good pdt,5,0.592,0.0,0.408,0.4404,Positive
888,888,2020-06-14,I got used one,I got used one,1,0.0,0.0,1.0,0.0,Neutral
889,889,2020-08-11,Good,Nice product,5,1.0,0.0,0.0,0.4404,Positive
890,890,2020-07-18,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
891,891,2020-06-12,Useful,Useful,5,1.0,0.0,0.0,0.4404,Positive
892,892,2020-06-27,Contener bad,"Bad packing,",1,0.0,0.778,0.222,-0.5423,Negative
893,893,2020-06-04,Worth to try,EXCELLENT PRODUCT,5,0.487,0.0,0.513,0.2263,Positive
894,894,2020-06-25,Not worth,Not value for money,2,0.0,0.625,0.375,-0.1695,Negative
895,895,2020-07-08,Awesome,Product review,5,1.0,0.0,0.0,0.6249,Positive
896,896,2020-06-09,Ok,Good,5,1.0,0.0,0.0,0.296,Positive
897,897,2020-08-22,Nice,Esey,5,1.0,0.0,0.0,0.4215,Positive
898,898,2020-06-17,Dislike,The products are not sealed....,1,0.0,1.0,0.0,-0.3818,Negative
899,899,2020-06-07,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
900,900,2020-05-25,Good,Good product,4,1.0,0.0,0.0,0.4404,Positive
901,901,2020-05-17,"One of the best, easy to use and from a reputed brand. Not just for use at home, you can carry it around and use it on surfaces that you normally touch.. must buy.",Must buy product from a reputed brand,5,0.186,0.0,0.814,0.7964,Positive
902,902,2020-05-25,I actually purchased locally it's handy functions well but cost is bit high for 150rs u have 75ml quantity of spray that's ridiculous where u can have more quantity with other products at that price.,Price is high for such low quantity.,3,0.045,0.093,0.862,-0.4019,Negative
903,903,2020-05-27,Disinfectant Spray - Best Sprey From LifebuoyVery handy to useUse * You can carry while travelling.* You can disinfect your car/bike seats immediately after get down.* You can use it on your house chairs/sofa/cot if any of ur neighbour/rative visitis ur house in this pandemic situation to keep yourself safe.Many uses with this one spray. Don't think just go for it  slightly_smiling_face ,One of the Best Disinfectant Spray in the market,5,0.066,0.0,0.934,0.6369,Positive
904,904,2020-05-24,"It's costing is 2000/litre,,,so expensive and the same formula solution is available in market at rate of 600/litre",Very expensive even if it is brand,1,0.119,0.0,0.881,0.3182,Positive
905,905,2020-07-06,Seeing the reviews and brand ordered it but it did not come sealed and as you can c one bottle had different lid than other as if someone had tampered with itAlso the bottles were very light to lift very dissatisfiedFirst of all the pricey for the quantitySavlon gives double quantity,Not sealed and used,1,0.0,0.0,1.0,0.0,Neutral
906,906,2020-06-16,"This product claims to kills 99.9% of bacteria and viruses. And is suitable on both skin and surfaces.3 simple steps to use it -1. Shake2. Spray3. Let it dryPros-1. light weight bottle2. Travel friendly3. Kills 99.9% viruses4. Spray bottle - no spillages5. Refreshing fragrance6. Multipurpose - skin and surfacesCons-1. Quantity is little less for 149₹.Suitable to disinfect-Skin , car handles, door knobs, toys, shoes, delivery packages, umbrellas, work stations , wallets , purse , Mobile phones etc.Overall, it’s a very effective product to maintain the hygiene and kill germs and viruses. Use it protect yourself from virus.I definitely recommend this product to you all specially when you are on the go and don’t have access to soap and water.",Safe for skin and surfaces,4,0.087,0.108,0.806,-0.5729,Negative
907,907,2020-08-21,"While savlon, dabur, dettol r selling thrice the volume fr the same price, there's no reason to buy lifebuoy. Savlon 136 fr 225ml using subscribe n save, else 150 rs .Slightly more price than sanitizer n but more convenient. Nice smell too.If u have any allergies to deodrant smell, buy dabur. Its very mildly scented.",Not worth the price. 3X other popular brands.,1,0.111,0.029,0.86,0.6826,Positive
908,908,2020-06-21,"Wow! This is a intersting product from lifebuoy. In this situation , this is very needful product. I used it every day after arriving home. No side effects. Scent is awesome. Very easy to use. Container quality is also good . Really value for money purchase.",Useful product,5,0.308,0.04,0.652,0.9411,Positive
909,909,2020-09-10,Super duper product. Pleasing smell. Of course the brand is renowned. I recommend the product. It's handy. Very good for travelling too,Excellent,5,0.433,0.0,0.567,0.9184,Positive
910,910,2020-06-17,We use Lifebuoy soap from childhood so we know about products .it's very good smell and higinic.also price also affordable... This is very useful specially in Covid19 situation. I am very impressed with this Germs Kill Spray,Excellent and usefull product,5,0.21,0.101,0.688,0.6223,Positive
911,911,2020-09-08,"If I compare to dettol &amp; savlon, It is too costly...Reduce price, Otherwise it should not buy. Go with Dettol or savlon..",Costly,1,0.0,0.0,1.0,0.0,Neutral
912,912,2020-07-19,Go with Savlon or other brands which are relatively better and cheaper,Very Expensive !,1,0.209,0.0,0.791,0.4404,Positive
913,913,2020-06-04,There is no seal on the cap.,There is no seal on the cap. It seems that it is half empty.,1,0.0,0.268,0.732,-0.296,Negative
914,914,2020-06-10,It's better to use Savlon. Savlon gives additional quantity and works for a month. I felt this to be too costly.,"Costly, Savlon will be better.",1,0.136,0.066,0.798,0.3612,Positive
915,915,2020-09-02,"Nice product...I love itEveryone should buy it. It really works well and during this covid 19 , everyone should take care of themselves",Product,5,0.411,0.0,0.589,0.9114,Positive
916,916,2020-07-06,Very convenient products. Safe on Skin.,Safe on Skin is the plus  thumbs_up ,5,0.388,0.0,0.612,0.4877,Positive
917,917,2020-05-22,Good product,Woo hoo,2,0.744,0.0,0.256,0.4404,Positive
918,918,2020-09-10,"Product doesn't have strong smell. It has a mild fragrance. Best against viruses, bacteria and germs.Easy to use. Recommended.",Small and handy,5,0.253,0.114,0.633,0.5103,Positive
919,919,2020-06-18,Expensive according to other products,Expensive,3,0.0,0.0,1.0,0.0,Neutral
920,920,2020-09-09,"This is not a disinfected spray , it is a sanitizer don't buy waste of money and very small also",Waste of money,1,0.127,0.0,0.873,0.3252,Positive
921,921,2020-06-29,For 150rs you get only 75ml.. please choose Savlon or any other surface disinfectant and check the size before buying.. total waste of money,Value for Price Zero,1,0.085,0.103,0.812,-0.128,Negative
922,922,2020-06-30,"Not worthy for the cost,too costly.quantity is very less, finished within a week.",Cost is high.,3,0.0,0.179,0.821,-0.3412,Negative
923,923,2020-06-28,Way too lesser quantity given the price...Better increase the volume or lower the price...,Good but costlier ...,3,0.139,0.133,0.727,0.0258,Positive
924,924,2020-07-15,I like the product for its small packaging and wide range of spray. It takes multiple sprays to cover any surface but I find it good.,I like how concise and wide range spray it is.,4,0.203,0.0,0.797,0.6808,Positive
925,925,2020-07-01,It's really good. And better than Dettol in terms of safety and fragrance too.,Amazing product,5,0.454,0.0,0.546,0.8464,Positive
926,926,2020-08-03,Too expensive!,Don't buy on Amazon.,2,0.0,0.0,1.0,0.0,Neutral
927,927,2020-05-30,Best spray disinfectant with good &amp; pure fragnanace. I already purchased three times and recommended to others,Appropriate product,5,0.406,0.0,0.594,0.836,Positive
928,928,2020-07-19,Packaging was not good. Received partially empty. Also very expensive compared to similar products.,Too expensive - Received half empty,2,0.0,0.26,0.74,-0.4949,Negative
929,929,2020-07-10,Donot purchase.. I received a defective product without cap and half used. Waste of money and not returnable.,Donot purchase,1,0.0,0.289,0.711,-0.6908,Negative
930,930,2020-05-31,Good but expensive,Very Useful,5,0.494,0.0,0.506,0.2382,Positive
931,931,2020-06-16,Awesome product,Too good and safe to use even on hands and surface as well as all objects,5,0.804,0.0,0.196,0.6249,Positive
932,932,2020-08-06,Good product,EXCELLENT,5,0.744,0.0,0.256,0.4404,Positive
933,933,2020-08-23,Received this package today. Bottles were without caps and damaged.,Average,1,0.211,0.0,0.789,0.3412,Positive
934,934,2020-07-11,Bulky product. Overall useful.,Value for money,5,0.492,0.0,0.508,0.4404,Positive
935,935,2020-08-18,I got a used product. And the bottle has many dents.,Due to many dents to the surface I'm unsatisfied with the given product.,3,0.0,0.0,1.0,0.0,Neutral
936,936,2020-07-24,Fragrance is not good,Bad experience,1,0.0,0.445,0.555,-0.3412,Negative
937,937,2020-08-06,Perfect Item,"Perfect, Thanks Amazon",5,0.787,0.0,0.213,0.5719,Positive
938,938,2020-06-07,It's good. But small in quantity.,Good,4,0.281,0.0,0.719,0.2382,Positive
939,939,2020-07-26,1 bottle is good but 1 bottle is defective  pouting_face ,defective piece with no return option,3,0.165,0.326,0.508,-0.4404,Negative
940,940,2020-07-16,Bottle was distorted.. Not expected,Quality not good,2,0.0,0.0,1.0,0.0,Neutral
941,941,2020-06-30,Helfull and use full,Help and use full but I need a small one for my kids,5,0.0,0.0,1.0,0.0,Neutral
942,942,2020-06-14,Spillage issue,Packaging issue,5,0.0,0.0,1.0,0.0,Neutral
943,943,2020-09-05,"I have used this surface disinfectant and the product is very good.However this time when I reorodered the item from seller Cloudtail, it came without its covers/caps. Both cans came without the covers/caps. (Please see the photo). There was Savalon disinfectant spray also in the same order and they had their caps intact.I don't know what to make of it but definitely did not give me a good feeling.Both products are excellent but the way the Lifebuoy sprays came did not make me feel good. I did not expect this from Cloudtail.Removing 2 stars for the way it was delivered without the caps/covers.","Good product, bad packaging.",3,0.079,0.057,0.864,0.5239,Positive
944,944,2020-10-01,"Purchased it for my wife as she's nurse and works in infected hospital, using it to sanitize her phone, purse and car keys etc.This is no gas formula and it comes in a spill proof pack which is easy to use, Safe to use on skin &amp; surfaces even you can use to sanatize your phone.It kills 99.9% bacteria and viruses. Its very important and useful product in current pandemic situation",A must product for sanitizing,5,0.133,0.107,0.759,0.2862,Positive
945,945,2020-06-21,"The best disinfectant out there right now.My family swears by it. Have ordered a lot of these and one bottle is with each family member at all times that they leave the house.Especially love that it is skin safe. Does not tear skin or make it dry. Odour is not very strong but makes your hands feel fresh, does not leave any residue and dries out just like a hand sanitizer.",We swear by it,5,0.228,0.053,0.719,0.937,Positive
946,946,2020-06-27,"I purchased this product and as it delivers the cap given on the nozzle is not opening. Very bad mechanism it have...I need to use hammers, screw driver, stones, JCB to open this sanitizer bottle...Then about its virus killing capabilities, neither I have corona or other swab test kit nor I have microscope... So can't comment on this...They said, they use Aloe Vera, neem and other stuff, similar to some ayurvedic brands they said germnashak... LoLOne more thing not an indian company",Not an indian brand,2,0.036,0.068,0.896,-0.4085,Negative
947,947,2020-06-30,"What a product launched by lifebuoy at right time. Really in need of this at this tym of pandemic, when i cannot touch anything.This comes as a saviour. Very easy to use not extra pilferage. Right quantity comes in spray.This comes in a set of 2. Thats a right choice of choosing this as its a need of everyday life now.",Very useful product,5,0.081,0.0,0.919,0.5709,Positive
948,948,2020-05-29,A fake product. Looks like the company has filled scented water in a spray can. You cant buy a single can but a pair. It cant be returned or replaced. The spray wont work untill pressed 3-4 times. A deoderant will work better and comes cheaper too.,Fake Product,1,0.12,0.044,0.836,0.5499,Positive
949,949,2020-06-23,"You’re paying just for the brand-name, that’s all. While the scent is okay and the packaging too, the spray is supposed to leave no residue. But, there’s some watery residue, which is disturbing. I use this at ATMs and I get glares after I’m done, because of the residue.",There’s residue!,3,0.028,0.139,0.833,-0.6908,Negative
950,950,2020-08-16,"Product is good. But I am sure it was tampered. Caps were open. One bollte has very less quantity than another; one can easily detect that.I am noticing, the same thing happens with face wash and shampoo as well. It's better to buy such things from local shops.",Tampered,1,0.257,0.0,0.743,0.926,Positive
951,951,2020-06-27,Really good quality productIt is very easy to use.. you just have to shake and spray it where you have to use it and let it dry..It kills 99.9% of bacteria and virusesIt is safe on skin.It is travel friendly.Really affordable.I will definitely repurchase this product  thumbs_up_light_skin_tone ,Good product!,5,0.206,0.089,0.705,0.7774,Positive
952,952,2020-09-30,A must have these days. Used it to disinfect almost everything that comes from outside. Good that the smell is not very strong and hence you won’t bother using it as many times as you need to. I am planning to buy more and keep in our car too.,Buy this,5,0.056,0.102,0.843,-0.344,Negative
953,953,2020-06-04,"World is fighting with disease corona virus. For this, sanitizers play a vital role to keep our self safe from it. And this product is just awesome, wen we can simply use it as a spray over all our daily essential needs I found it really helpful, I use it on my door knobs wen maids or other person come in. Even the packages that arrives from online and many other uses.",Sanitizer Spray from a brand like lifebuoy is worth the money,5,0.186,0.032,0.783,0.9041,Positive
954,954,2020-08-25,Recently I had ordered this spray . When I opened it for use I found the spray cap inside is missing. It is a defective piece. Surprised how Amazon can sell such defective products. They should refund the money or replace the product.,Lifebuoy Antibacterial Germ Kill Spray - DEFECTIVE ITEM,1,0.081,0.179,0.74,-0.6597,Negative
955,955,2020-06-19,"First of all expensive but you pay for the brand. Then it comes with broken bottle and liquid is leaking badly. Then no replacement or return, so you are stuck. Please order something which is at least replaceable even from lesser known brands. Expensive brands have forgotten how to provide better product. Either BRAND IS CHEATING or SELLER IS CHEATING by sending defective bottles.",Bad!!! Really worst product,1,0.073,0.361,0.566,-0.9818,Negative
956,956,2020-07-02,"The scent is good, price point is good etc but will this prevent us from Covid? it doesn't say. This is more for mental satisfaction that you have sprayed your keys, surfaces, doorknobs, etc but it doesn't really kill the virus.",Good to have product for mental satifaction,5,0.291,0.0,0.709,0.9296,Positive
957,957,2020-06-22,"Very effective product in these times. Through the pic you can see it almost the size of my palm that can fit in my pocket. Very effective while receiving products through online aggregators, purchases done from the market,etc.",Effective product that fits in your pocket.,5,0.21,0.0,0.79,0.8514,Positive
958,958,2020-05-31,"Its really easy to use and best part is that it can be used to sanitise every thing as it is in spray form. I sanitise coins,keys easily with it. The spray is in liquid form and not gas. It's must have during this pandemic time.",Effective,5,0.189,0.0,0.811,0.8687,Positive
959,959,2020-09-18,"the disinfectant must be good since its lifebuay brand but the spray is JUST HORRIBLE. doesnt work smoothly, big pain to keep pressing the head to get the correct angle n then the spray will happen. Dont buy this.",the disinfectant must be good since its lifebuay brand but the spray is JUST HORRIBLE.,1,0.041,0.218,0.741,-0.8847,Negative
960,960,2020-09-25,"Expensive in comparison to savlon. The only thing good is that the spray is not continuous, that is, it does not work like a deodorant can. This means that there is no wastage of sanitizer. But expensive.",Expensive in comparison to other sprays,3,0.051,0.083,0.866,-0.0529,Negative
961,961,2020-07-03,The only thing I dislike about this spray is that it's only 75ml which is very less other than this it's wonderful and can be carried easily in pockets or bags. It has mild fragrance and it is the most trusted brand.,Very good but less quantity,5,0.193,0.053,0.754,0.7841,Positive
962,962,2020-06-18,"It's a good product , has nice fragrance. One can spray on sofa , curtains , door knobs etc. One needs to spray from a distance. I am using it and I liked it.Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Nice product,5,0.168,0.0,0.832,0.8176,Positive
963,963,2020-06-22,"150 Rs for 75 ml, very expensive and small bottle. It hardly lasts. Savlon/ Dettol disinfectants for the similar price is more worthy for price and quantity. Not recommended. Go for Savlon or Dettol",Disappointed with the Quantity,1,0.087,0.043,0.87,0.382,Positive
964,964,2020-06-23,"Bought this lifebuoy antibacterial germ kill spray for my home to protect from covid 19 infection. I use it everywhere to sanitize my daily use products like my mobile phone, laptop, keys etc. It is very handy and easy to carry even in my trouser pocket. Everyone Must have this.",Must have one in this pandemic.,5,0.143,0.081,0.776,0.3744,Positive
965,965,2020-10-01,"A must to have for everyone nduring this COVID19 epidemic. Can be used on skin, any surface including electronic item. Easy to carry. Best product by one of the most trusted brand.",Must for everyone,5,0.273,0.0,0.727,0.8883,Positive
966,966,2020-06-26,Its very very small and the hardly anything comes out in the spray. Wondering how long it will last. For the whole house surface cleaning probably you can finish one can in one day.,Very small,3,0.0,0.0,1.0,0.0,Neutral
967,967,2020-06-12,I bought it for my mother who is 70 +. She told me that it didn’t work. Even after shaking the bottle the sprayer doesn’t work. No solution comes out of the bottle. Total wastage of money...can’t even return...Something is wrong with the press button...,Don’t waste your money on it....,1,0.047,0.142,0.811,-0.5719,Negative
968,968,2020-07-28,"Quite good and the smell is pleasant, doesn't bother the nose when sprayed. Packaging was a miss. Got 2 bottles and the cap of one was missing and also for the price it came for, the quantity is less.","Easy to spray, easy on the nose.",4,0.192,0.086,0.722,0.6936,Positive
969,969,2020-08-18,As per the price quantity of sanitizer is less. Should have 150ml or 200ml in this price point. Less quantity which will finished 3 to 4 times use.,Good scent not strong,4,0.0,0.0,1.0,0.0,Neutral
970,970,2020-07-09,The pricing is very high. I purchased it along with Savlon spray. The difference is very obvious. Savlon gives three times the quantity of this product at almost the same price.,Exorbitantly priced,2,0.0,0.0,1.0,0.0,Neutral
971,971,2020-06-30,We have been using so many sanitizers lately but this is is so good .it does not irritates my skin and keeps my hands well protected as well. The fragrance is so good and the bottle is very handy to carry.,Easy to use,4,0.389,0.0,0.611,0.9728,Positive
972,972,2020-06-19,"I am using it and its, has nice fragrance. One can spray on sofa , curtains , door etc. One needs to spray from a distance. I liked it.Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Good product for kill bacteria,5,0.123,0.0,0.877,0.6808,Positive
973,973,2020-06-08,"Damaged product received,when I got the product it was leaking and also the spray nozzle was damaged,hence not working properly",Damaged product received,1,0.0,0.139,0.861,-0.4404,Negative
974,974,2020-06-22,"Product Matches it's discription ,easy to use and very handy at this time of COVID 19 to use on your daily use equipment like cell phone, watch, spec's etc.",Good product,5,0.167,0.0,0.833,0.6597,Positive
975,975,2020-06-07,"Very small tiny size. May be good for travel. For home use we expected bigger in size. Everything else may be good, claimed as safe on skin , thats a benefit","Very small in size, Safe on Skin",4,0.319,0.0,0.681,0.8934,Positive
976,976,2020-06-16,"No proper smell, it was not sealed, just normal tape. not sure if this is original or refilled with some substandard sanitizer. spray is not operating properly. Savlon is far better than this.","No proper smell, not sealed.",3,0.136,0.108,0.756,0.2589,Positive
977,977,2020-06-24,"This spray is the need of the hour during these environment, it's handy can carry anywhere I want and easy to use aswell..Lifebuoy is trusted brand for quality products.",Handy,5,0.226,0.0,0.774,0.743,Positive
978,978,2020-07-10,"If you are looking for a hand sanitizer, this is not what you want. May be you can use this to clean your devices like mobile phones and keys.",Not worthy,3,0.25,0.036,0.714,0.8008,Positive
979,979,2020-07-05,"Very nice scent, good in quality and best brand. Packing is goodand its very easy to use and carry it along when you are travelling","Best in Quality, Nice Prosuct",5,0.394,0.0,0.606,0.928,Positive
980,980,2020-06-16,"Received item is not properly packed, the seal was broken.. It looks like it was already used and only half the bottle is left.. the bottle was dusty.. We expect a little more hygiene especially during this time..also considering the no return policy...",No hygiene in packing,2,0.056,0.049,0.895,0.0772,Positive
981,981,2020-06-26,Looking at d condition of Covid 19 one of d must keep products with u while travelling and using public placesvery good for hygiene and young kids,Great product for covid 19 conditions,5,0.112,0.0,0.888,0.4404,Positive
982,982,2020-07-08,Scent is good but how much it is effective god knowz,I love scent..,3,0.522,0.0,0.478,0.8294,Positive
983,983,2020-08-16,Bought as an alternative for liquid sanitizer. Branded product with good scent. Easy to use and fits in pocket for carrying.,Easy to use,5,0.234,0.0,0.766,0.7003,Positive
984,984,2020-08-23,"Good.... actually we don't know where is germs and not....so how can we review...good smell....I use it to my door knobe,handel...",Good,5,0.0,0.0,1.0,0.0,Neutral
985,985,2020-06-02,"This is a fantastic product, a must in this pandemic situation. But the quantity is very low and the price is very high. This is the only negative i found",Lifebuoy,4,0.067,0.236,0.697,-0.7808,Negative
986,986,2020-08-10,"Very useful to use it while travelling, can keep in bag, ladies purse, and best way to disinfect your mobile, keys and other gadgets which we touch very frequently.",Handy disinfectant on a go.,5,0.215,0.0,0.785,0.8122,Positive
987,987,2020-06-26,"Sanitize is better than other santizer makes chip chip in hand, life boy doesn't make ,it little costly but gives perfect spray for sanitize. It's smell good also",Life boy sanitize is better,5,0.35,0.028,0.622,0.9169,Positive
988,988,2020-07-31,Its a brand. So many goes with this. Not really a worth to buy. Better go for other products which are better than this.,Okay Okay Product,3,0.217,0.071,0.712,0.6016,Positive
989,989,2020-08-12,Great product but very high price and very low in quantity. Lifebuoy should consider this aspects in this present situations.,High price for low quantity,4,0.108,0.131,0.761,-0.138,Negative
990,990,2020-07-23,Bottle looks good. But doesnt spray properly. It leaks on your hand and lacks any pressure to spray properly. Poor quality.,Tall bottle with weak spray,1,0.207,0.23,0.563,-0.1779,Negative
991,991,2020-07-05,Much needed product in corona period. Easy to carry while going out.Spray quality should have been better.,Useful in corona period,4,0.279,0.0,0.721,0.7003,Positive
992,992,2020-05-25,It's a great product n this pandemic it's of great use. It's easily accessible. It's has a nice odour n fragrance. And it's completely has value for money.,V good,5,0.458,0.0,0.542,0.944,Positive
993,993,2020-07-15,Received item without any seal or even the red cap seen in the product image. Still using it as I need it. But this is disappointing. That’s the reason for 3 stars.,Received item without any seal or even the red cap seen in the product image.,3,0.0,0.129,0.871,-0.6486,Negative
994,994,2020-06-19,"Very small , meaningless, the lid comes out &amp; does not close firmly . Wonder why such poor quality product from Unilever ?",Useless,1,0.0,0.259,0.741,-0.7414,Negative
995,995,2020-06-13,Received in open condition. Half empty. Poor packaging. Lost of money. Product is good. I use it earlier also.,Damaged item received,4,0.12,0.299,0.581,-0.5106,Negative
996,996,2020-08-18,Product was damageFragrance also not goodPrice of products also high as compared to quantity,High price,1,0.0,0.0,1.0,0.0,Neutral
997,997,2020-06-09,It works. The spray volume is low and don't know how much to spray to sanitizer. Leaves stains on clothes.,Not sure how effective it is.,3,0.0,0.1,0.9,-0.2732,Negative
998,998,2020-08-08,Product is good but seller made it dublicate by mixing it with water and seal also in opened condition.... Please ban these type of sellers who play with customer health and wealth,Product is good but seller made it dunlicate,4,0.278,0.111,0.611,0.7506,Positive
999,999,2020-06-15,Great product in such pandemic times.. can be sprayed on everything that comes from out of home,Great and must have in such pandemic times,5,0.204,0.0,0.796,0.6249,Positive
