,Date,Review_text,Review_title,Stars
736,2020-06-03,"Very good product,just loved it beating_heart ",Very good and reasonable product,5
737,2020-06-24,Good product..#Boycott Chines Products..,Good,5
738,2020-07-16,"Good one , easy to use and effective.",Perfect spray Sanitizer from Lifebuoy,5
739,2020-08-31,Gud,Gud,5
740,2020-06-29,The packing was ok but priced a little higher,Ok gud one,3
741,2020-07-27,Good,Nice,4
742,2020-06-27,"Regular, easy to use product.",Satisfied,5
743,2020-07-26,Received a damaged product,Damaged product.,1
744,2020-06-16,Good product,Good product,5
745,2020-07-02,Good product,Easy to handle,4
746,2020-08-15,Only worst product half of the container is empty,Only verrry verrry worst product,1
747,2020-07-27,Spraying nozzle not in good condition...,Not easy in use,2
748,2020-09-02,useful in the prevailing situation,Well packed and handy product..,5
749,2020-07-04,Highly recommended,Very useful,5
750,2020-06-19,It is easy to use.. and quality product  smiling_face_with_smiling_eyes ,Excellent product...,5
751,2020-06-28,gud product,gud product,4
752,2020-08-17,Worest don't buy,Worcester don't buy,1
753,2020-07-26,size too smal for price,size is small not worth!!,1
754,2020-07-22,Good butDamaged product I receive,Good,3
755,2020-06-15,Good product,Good one,5
756,2020-07-29,Pathetic condition,Pathetic,1
757,2020-06-20,It's good product and easy to use.,Good product,4
758,2020-07-22,Value for money,Must buy,5
759,2020-06-22,Nice but small pck,Nice,5
760,2020-06-28,Very good,Lifebuoy,4
761,2020-09-13,Satisfied,Advise others to try the same,5
762,2020-08-04,The spray pumping system is not working properly,Pumping system not working,3
763,2020-07-13,Got the damaged product,Damaged Product Delivered,2
764,2020-09-02,In 298 rs they just give 75ml discusting,Totaly discusting,1
765,2020-07-03,Fabulous product,Grate product,5
766,2020-06-30,Usable and easy to carry,Helpful,5
767,2020-07-31,Worthy,Easy to use,4
768,2020-08-05,One of the can is empty . Strictly do not buy !,Can Empty,1
769,2020-07-25,Out of two spray bottle one is found damaged.,Damaged,5
770,2020-07-23,Good .,Sanitizer received,4
771,2020-09-06,Didn't get the cap for 2nd spray bottle,Cap for the bottle,4
772,2020-07-29,"good product, could have been better",OK product,4
773,2020-07-31,Very convenient to use.,A good and convenient product.,4
774,2020-07-21,Nice products,Nice products,4
775,2020-07-29,Good,Antibacterial sprey,5
776,2020-09-03,Not so good.Bottle came without cap!!,Not good,2
777,2020-09-14,It came in a bad shape....without lid,Bad,1
778,2020-06-28,Both the bottels were half filled....,Half filled bottles,1
779,2020-07-22,Nice,Easy to use,5
780,2020-07-16,Cans have very less liquid... almost empty.,Almost Empty..,1
781,2020-06-21,The product was bent and almost broken,Good product but delivered in bad condition,5
782,2020-08-09,Damaged product sent,Damaged!!,1
783,2020-06-02,Product is super but deliver spray leaked in box,Nice,5
784,2020-07-17,Waste of money for rs.149×2,Waste,1
785,2020-06-13,Size too small., thumbs_down ,3
786,2020-05-26,Perfect item.. I'm happy,Lifebuoy Spray Senetizar,5
787,2020-06-15,Nice,Nice,5
788,2020-09-05,"good product , good quality",good product,5
789,2020-06-12,Received without seal,Defective product,2
790,2020-06-29,nice,nice,5
791,2020-06-06,Good,Must buy bt price is littlebit high,5
792,2020-07-17,very nice product...always recommended..,Hand sanitizer spray must buy..,5
793,2020-08-31,It’s a completely useless product.,Useless product,1
794,2020-09-01,Nice proper packed product,Genuine product,5
795,2020-07-28,It looks like duplicate,Not good,1
796,2020-06-14,Nice product,Very Nice,5
797,2020-06-14,Best product,Best product,5
798,2020-06-11,Pump spray quality is very poor.,Pump spray,5
799,2020-07-09,Cover was broken,Overall good product worth it,4
800,2020-08-04,Easy to use.worth buying,Good,4
801,2020-06-21,Average,Average,3
802,2020-09-19,Received Damaged product,Don't buy,3
803,2020-07-30,No cap in one &amp; leakage.,Package fault.,3
804,2020-07-13,Doesn't come out easily while spraying,Not handy,2
805,2020-06-13,Super product .Every one must buy,Must buy,4
806,2020-07-25,"Received damaged one ,waste of money",Received Damaged product,1
807,2020-06-09,Costlier......,Costlier,5
808,2020-06-22,Value of money,Thank you,5
809,2020-07-22,Good,Preferable,5
810,2020-07-15,Good,Good,5
811,2020-08-15,Good,Nice product,5
812,2020-06-19,Damaged,Damaged can’t spray,1
813,2020-09-08,Go for savlon its much better,Less of a surface spray more of liquid spray,1
814,2020-06-26,Nice and good product,Good Product,5
815,2020-06-15,Value for money,Good product,5
816,2020-06-08,"Very usefull, I love it",Usefull,4
817,2020-09-13,Nice product,Nice product,5
818,2020-06-28,Good,Good,4
819,2020-09-08,Product was damaged,Damaged product,1
820,2020-07-17,Very nice products.,Paramount,5
821,2020-07-18,Very low quantity,Don’t buy,2
822,2020-08-10,Don't like,Don't buy,1
823,2020-06-19,Wrong product please replace,Wrong product,4
824,2020-05-29,Good product,Good product,5
825,2020-08-18,Good product got in nice package,Worth for money,5
826,2020-06-22,Easy to use,Easy to use,4
827,2020-06-09,Spray button is not working.,Spray button is not working.,3
828,2020-07-25,Very high price,Worst exp,1
829,2020-06-09,Better product  pensive_face ,Value for money,4
830,2020-08-02,Convenient to use,Very good,4
831,2020-09-11,100% fake product,Fake product,1
832,2020-09-02,Very nice,Amazing,5
833,2020-08-16,value for money,value for money,4
834,2020-07-06,Good one,Nice one,5
835,2020-07-14,useful,needful,5
836,2020-07-08,Waste of money,Not worthy,3
837,2020-06-29,Damaged product,Damaged product,1
838,2020-06-16,Good product.,Good product,5
839,2020-08-07,Costly,Costly compared other sprays,1
840,2020-07-24,Not worth its cost!!,Not worth the price,1
841,2020-07-18,Good product,Nice &amp; super product,5
842,2020-06-14,The product is defective,Defective product,1
843,2020-09-02,This price is too much,Too much price,4
844,2020-06-15,Nice Product from lifebuoy..,Excellent,4
845,2020-06-10,Value for money!,Nice,5
846,2020-06-08,Good Very Useful,Good Very Useful,5
847,2020-07-22,Too costly.,Cost,2
848,2020-09-06,Open bottle received.,No seal pack of bottle.,4
849,2020-07-01,received as expected.,received as expected.,4
850,2020-06-15,Damaged,Damaged,1
851,2020-06-13,Good,Quality,4
852,2020-07-24,Too small.,Useless,2
853,2020-06-04,Not value for money.,Just ok ok product,4
854,2020-05-29,Good product,Gud product,4
855,2020-06-10,Good. But need anothor,Good,5
856,2020-07-24,Product is broken,Not good,1
857,2020-06-30,Spray is very hard,It is very hard to spray,3
858,2020-08-28,I am not satisfied,I am not satisfied,4
859,2020-08-14,Received damaged product,Damaged product,1
860,2020-07-26,Quantity is very less..,Not satisfied,3
861,2020-07-02,Wortfhull,Wortfhull,4
862,2020-09-09,Very nice product,Useful one,5
863,2020-06-12,It was good,Good,5
864,2020-06-14,Broken item received.,Broken item received,1
865,2020-07-25,The cap is missing .,Please return,1
866,2020-09-02,Tooo bad worst,Worst products,1
867,2020-09-27,Waste of money,Waste of money,1
868,2020-07-16,Worth purchasing !!!,Useful product,4
869,2020-06-20,Just go for it.,Perfect spray,5
870,2020-07-06,Gud 1,Nice,5
871,2020-06-16,Only one spray cap ...,Damaged/missing cap,1
872,2020-06-06,Good product,Good product,4
873,2020-06-16,Packaging worst. Dent, angry_face  angry_face  angry_face ,4
874,2020-06-23,Good,Quality,5
875,2020-07-16,Spray not working,Faulty bottle,1
876,2020-06-12,Little costly,"Satisfied but little costly, easy to carry",4
877,2020-06-28,Easy to use,Good,5
878,2020-06-30,not coming,not coming,1
879,2020-07-15,Good one,Good one,5
880,2020-06-19,Got only one bottle,Only one bottle delivered,3
881,2020-08-20,Dislike,My product comes to me in damaged condition,5
882,2020-08-20,worst,not valuable,1
883,2020-06-02,not continue spray,not continue spray,4
884,2020-06-01,Head should be cap,Nice,5
885,2020-08-14,Good product,Good product,5
886,2020-05-31,excellent,excellent,5
887,2020-08-10,Safe to use,Good pdt,5
888,2020-06-14,I got used one,I got used one,1
889,2020-08-11,Good,Nice product,5
890,2020-07-18,Good,Good,5
891,2020-06-12,Useful,Useful,5
892,2020-06-27,Contener bad,"Bad packing,",1
893,2020-06-04,Worth to try,EXCELLENT PRODUCT,5
894,2020-06-25,Not worth,Not value for money,2
895,2020-07-08,Awesome,Product review,5
896,2020-06-09,Ok,Good,5
897,2020-08-22,Nice,Esey,5
898,2020-06-17,Dislike,The products are not sealed....,1
899,2020-06-07,Good,Good,5
900,2020-05-25,Good,Good product,4
901,2020-05-17,"One of the best, easy to use and from a reputed brand. Not just for use at home, you can carry it around and use it on surfaces that you normally touch.. must buy.",Must buy product from a reputed brand,5
902,2020-05-25,I actually purchased locally it's handy functions well but cost is bit high for 150rs u have 75ml quantity of spray that's ridiculous where u can have more quantity with other products at that price.,Price is high for such low quantity.,3
903,2020-05-27,Disinfectant Spray - Best Sprey From LifebuoyVery handy to useUse * You can carry while travelling.* You can disinfect your car/bike seats immediately after get down.* You can use it on your house chairs/sofa/cot if any of ur neighbour/rative visitis ur house in this pandemic situation to keep yourself safe.Many uses with this one spray. Don't think just go for it  slightly_smiling_face ,One of the Best Disinfectant Spray in the market,5
904,2020-05-24,"It's costing is 2000/litre,,,so expensive and the same formula solution is available in market at rate of 600/litre",Very expensive even if it is brand,1
905,2020-07-06,Seeing the reviews and brand ordered it but it did not come sealed and as you can c one bottle had different lid than other as if someone had tampered with itAlso the bottles were very light to lift very dissatisfiedFirst of all the pricey for the quantitySavlon gives double quantity,Not sealed and used,1
906,2020-06-16,"This product claims to kills 99.9% of bacteria and viruses. And is suitable on both skin and surfaces.3 simple steps to use it -1. Shake2. Spray3. Let it dryPros-1. light weight bottle2. Travel friendly3. Kills 99.9% viruses4. Spray bottle - no spillages5. Refreshing fragrance6. Multipurpose - skin and surfacesCons-1. Quantity is little less for 149₹.Suitable to disinfect-Skin , car handles, door knobs, toys, shoes, delivery packages, umbrellas, work stations , wallets , purse , Mobile phones etc.Overall, it’s a very effective product to maintain the hygiene and kill germs and viruses. Use it protect yourself from virus.I definitely recommend this product to you all specially when you are on the go and don’t have access to soap and water.",Safe for skin and surfaces,4
907,2020-08-21,"While savlon, dabur, dettol r selling thrice the volume fr the same price, there's no reason to buy lifebuoy. Savlon 136 fr 225ml using subscribe n save, else 150 rs .Slightly more price than sanitizer n but more convenient. Nice smell too.If u have any allergies to deodrant smell, buy dabur. Its very mildly scented.",Not worth the price. 3X other popular brands.,1
908,2020-06-21,"Wow! This is a intersting product from lifebuoy. In this situation , this is very needful product. I used it every day after arriving home. No side effects. Scent is awesome. Very easy to use. Container quality is also good . Really value for money purchase.",Useful product,5
909,2020-09-10,Super duper product. Pleasing smell. Of course the brand is renowned. I recommend the product. It's handy. Very good for travelling too,Excellent,5
910,2020-06-17,We use Lifebuoy soap from childhood so we know about products .it's very good smell and higinic.also price also affordable... This is very useful specially in Covid19 situation. I am very impressed with this Germs Kill Spray,Excellent and usefull product,5
911,2020-09-08,"If I compare to dettol &amp; savlon, It is too costly...Reduce price, Otherwise it should not buy. Go with Dettol or savlon..",Costly,1
912,2020-07-19,Go with Savlon or other brands which are relatively better and cheaper,Very Expensive !,1
913,2020-06-04,There is no seal on the cap.,There is no seal on the cap. It seems that it is half empty.,1
914,2020-06-10,It's better to use Savlon. Savlon gives additional quantity and works for a month. I felt this to be too costly.,"Costly, Savlon will be better.",1
915,2020-09-02,"Nice product...I love itEveryone should buy it. It really works well and during this covid 19 , everyone should take care of themselves",Product,5
916,2020-07-06,Very convenient products. Safe on Skin.,Safe on Skin is the plus  thumbs_up ,5
917,2020-05-22,Good product,Woo hoo,2
918,2020-09-10,"Product doesn't have strong smell. It has a mild fragrance. Best against viruses, bacteria and germs.Easy to use. Recommended.",Small and handy,5
919,2020-06-18,Expensive according to other products,Expensive,3
920,2020-09-09,"This is not a disinfected spray , it is a sanitizer don't buy waste of money and very small also",Waste of money,1
921,2020-06-29,For 150rs you get only 75ml.. please choose Savlon or any other surface disinfectant and check the size before buying.. total waste of money,Value for Price Zero,1
922,2020-06-30,"Not worthy for the cost,too costly.quantity is very less, finished within a week.",Cost is high.,3
923,2020-06-28,Way too lesser quantity given the price...Better increase the volume or lower the price...,Good but costlier ...,3
924,2020-07-15,I like the product for its small packaging and wide range of spray. It takes multiple sprays to cover any surface but I find it good.,I like how concise and wide range spray it is.,4
925,2020-07-01,It's really good. And better than Dettol in terms of safety and fragrance too.,Amazing product,5
926,2020-08-03,Too expensive!,Don't buy on Amazon.,2
927,2020-05-30,Best spray disinfectant with good &amp; pure fragnanace. I already purchased three times and recommended to others,Appropriate product,5
928,2020-07-19,Packaging was not good. Received partially empty. Also very expensive compared to similar products.,Too expensive - Received half empty,2
929,2020-07-10,Donot purchase.. I received a defective product without cap and half used. Waste of money and not returnable.,Donot purchase,1
930,2020-05-31,Good but expensive,Very Useful,5
931,2020-06-16,Awesome product,Too good and safe to use even on hands and surface as well as all objects,5
932,2020-08-06,Good product,EXCELLENT,5
933,2020-08-23,Received this package today. Bottles were without caps and damaged.,Average,1
934,2020-07-11,Bulky product. Overall useful.,Value for money,5
935,2020-08-18,I got a used product. And the bottle has many dents.,Due to many dents to the surface I'm unsatisfied with the given product.,3
936,2020-07-24,Fragrance is not good,Bad experience,1
937,2020-08-06,Perfect Item,"Perfect, Thanks Amazon",5
938,2020-06-07,It's good. But small in quantity.,Good,4
939,2020-07-26,1 bottle is good but 1 bottle is defective  pouting_face ,defective piece with no return option,3
940,2020-07-16,Bottle was distorted.. Not expected,Quality not good,2
941,2020-06-30,Helfull and use full,Help and use full but I need a small one for my kids,5
942,2020-06-14,Spillage issue,Packaging issue,5
943,2020-09-05,"I have used this surface disinfectant and the product is very good.However this time when I reorodered the item from seller Cloudtail, it came without its covers/caps. Both cans came without the covers/caps. (Please see the photo). There was Savalon disinfectant spray also in the same order and they had their caps intact.I don't know what to make of it but definitely did not give me a good feeling.Both products are excellent but the way the Lifebuoy sprays came did not make me feel good. I did not expect this from Cloudtail.Removing 2 stars for the way it was delivered without the caps/covers.","Good product, bad packaging.",3
944,2020-10-01,"Purchased it for my wife as she's nurse and works in infected hospital, using it to sanitize her phone, purse and car keys etc.This is no gas formula and it comes in a spill proof pack which is easy to use, Safe to use on skin &amp; surfaces even you can use to sanatize your phone.It kills 99.9% bacteria and viruses. Its very important and useful product in current pandemic situation",A must product for sanitizing,5
945,2020-06-21,"The best disinfectant out there right now.My family swears by it. Have ordered a lot of these and one bottle is with each family member at all times that they leave the house.Especially love that it is skin safe. Does not tear skin or make it dry. Odour is not very strong but makes your hands feel fresh, does not leave any residue and dries out just like a hand sanitizer.",We swear by it,5
946,2020-06-27,"I purchased this product and as it delivers the cap given on the nozzle is not opening. Very bad mechanism it have...I need to use hammers, screw driver, stones, JCB to open this sanitizer bottle...Then about its virus killing capabilities, neither I have corona or other swab test kit nor I have microscope... So can't comment on this...They said, they use Aloe Vera, neem and other stuff, similar to some ayurvedic brands they said germnashak... LoLOne more thing not an indian company",Not an indian brand,2
947,2020-06-30,"What a product launched by lifebuoy at right time. Really in need of this at this tym of pandemic, when i cannot touch anything.This comes as a saviour. Very easy to use not extra pilferage. Right quantity comes in spray.This comes in a set of 2. Thats a right choice of choosing this as its a need of everyday life now.",Very useful product,5
948,2020-05-29,A fake product. Looks like the company has filled scented water in a spray can. You cant buy a single can but a pair. It cant be returned or replaced. The spray wont work untill pressed 3-4 times. A deoderant will work better and comes cheaper too.,Fake Product,1
949,2020-06-23,"You’re paying just for the brand-name, that’s all. While the scent is okay and the packaging too, the spray is supposed to leave no residue. But, there’s some watery residue, which is disturbing. I use this at ATMs and I get glares after I’m done, because of the residue.",There’s residue!,3
950,2020-08-16,"Product is good. But I am sure it was tampered. Caps were open. One bollte has very less quantity than another; one can easily detect that.I am noticing, the same thing happens with face wash and shampoo as well. It's better to buy such things from local shops.",Tampered,1
951,2020-06-27,Really good quality productIt is very easy to use.. you just have to shake and spray it where you have to use it and let it dry..It kills 99.9% of bacteria and virusesIt is safe on skin.It is travel friendly.Really affordable.I will definitely repurchase this product  thumbs_up_light_skin_tone ,Good product!,5
952,2020-09-30,A must have these days. Used it to disinfect almost everything that comes from outside. Good that the smell is not very strong and hence you won’t bother using it as many times as you need to. I am planning to buy more and keep in our car too.,Buy this,5
953,2020-06-04,"World is fighting with disease corona virus. For this, sanitizers play a vital role to keep our self safe from it. And this product is just awesome, wen we can simply use it as a spray over all our daily essential needs I found it really helpful, I use it on my door knobs wen maids or other person come in. Even the packages that arrives from online and many other uses.",Sanitizer Spray from a brand like lifebuoy is worth the money,5
954,2020-08-25,Recently I had ordered this spray . When I opened it for use I found the spray cap inside is missing. It is a defective piece. Surprised how Amazon can sell such defective products. They should refund the money or replace the product.,Lifebuoy Antibacterial Germ Kill Spray - DEFECTIVE ITEM,1
955,2020-06-19,"First of all expensive but you pay for the brand. Then it comes with broken bottle and liquid is leaking badly. Then no replacement or return, so you are stuck. Please order something which is at least replaceable even from lesser known brands. Expensive brands have forgotten how to provide better product. Either BRAND IS CHEATING or SELLER IS CHEATING by sending defective bottles.",Bad!!! Really worst product,1
956,2020-07-02,"The scent is good, price point is good etc but will this prevent us from Covid? it doesn't say. This is more for mental satisfaction that you have sprayed your keys, surfaces, doorknobs, etc but it doesn't really kill the virus.",Good to have product for mental satifaction,5
957,2020-06-22,"Very effective product in these times. Through the pic you can see it almost the size of my palm that can fit in my pocket. Very effective while receiving products through online aggregators, purchases done from the market,etc.",Effective product that fits in your pocket.,5
958,2020-05-31,"Its really easy to use and best part is that it can be used to sanitise every thing as it is in spray form. I sanitise coins,keys easily with it. The spray is in liquid form and not gas. It's must have during this pandemic time.",Effective,5
959,2020-09-18,"the disinfectant must be good since its lifebuay brand but the spray is JUST HORRIBLE. doesnt work smoothly, big pain to keep pressing the head to get the correct angle n then the spray will happen. Dont buy this.",the disinfectant must be good since its lifebuay brand but the spray is JUST HORRIBLE.,1
960,2020-09-25,"Expensive in comparison to savlon. The only thing good is that the spray is not continuous, that is, it does not work like a deodorant can. This means that there is no wastage of sanitizer. But expensive.",Expensive in comparison to other sprays,3
961,2020-07-03,The only thing I dislike about this spray is that it's only 75ml which is very less other than this it's wonderful and can be carried easily in pockets or bags. It has mild fragrance and it is the most trusted brand.,Very good but less quantity,5
962,2020-06-18,"It's a good product , has nice fragrance. One can spray on sofa , curtains , door knobs etc. One needs to spray from a distance. I am using it and I liked it.Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Nice product,5
963,2020-06-22,"150 Rs for 75 ml, very expensive and small bottle. It hardly lasts. Savlon/ Dettol disinfectants for the similar price is more worthy for price and quantity. Not recommended. Go for Savlon or Dettol",Disappointed with the Quantity,1
964,2020-06-23,"Bought this lifebuoy antibacterial germ kill spray for my home to protect from covid 19 infection. I use it everywhere to sanitize my daily use products like my mobile phone, laptop, keys etc. It is very handy and easy to carry even in my trouser pocket. Everyone Must have this.",Must have one in this pandemic.,5
965,2020-10-01,"A must to have for everyone nduring this COVID19 epidemic. Can be used on skin, any surface including electronic item. Easy to carry. Best product by one of the most trusted brand.",Must for everyone,5
966,2020-06-26,Its very very small and the hardly anything comes out in the spray. Wondering how long it will last. For the whole house surface cleaning probably you can finish one can in one day.,Very small,3
967,2020-06-12,I bought it for my mother who is 70 +. She told me that it didn’t work. Even after shaking the bottle the sprayer doesn’t work. No solution comes out of the bottle. Total wastage of money...can’t even return...Something is wrong with the press button...,Don’t waste your money on it....,1
968,2020-07-28,"Quite good and the smell is pleasant, doesn't bother the nose when sprayed. Packaging was a miss. Got 2 bottles and the cap of one was missing and also for the price it came for, the quantity is less.","Easy to spray, easy on the nose.",4
969,2020-08-18,As per the price quantity of sanitizer is less. Should have 150ml or 200ml in this price point. Less quantity which will finished 3 to 4 times use.,Good scent not strong,4
970,2020-07-09,The pricing is very high. I purchased it along with Savlon spray. The difference is very obvious. Savlon gives three times the quantity of this product at almost the same price.,Exorbitantly priced,2
971,2020-06-30,We have been using so many sanitizers lately but this is is so good .it does not irritates my skin and keeps my hands well protected as well. The fragrance is so good and the bottle is very handy to carry.,Easy to use,4
972,2020-06-19,"I am using it and its, has nice fragrance. One can spray on sofa , curtains , door etc. One needs to spray from a distance. I liked it.Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Good product for kill bacteria,5
973,2020-06-08,"Damaged product received,when I got the product it was leaking and also the spray nozzle was damaged,hence not working properly",Damaged product received,1
974,2020-06-22,"Product Matches it's discription ,easy to use and very handy at this time of COVID 19 to use on your daily use equipment like cell phone, watch, spec's etc.",Good product,5
975,2020-06-07,"Very small tiny size. May be good for travel. For home use we expected bigger in size. Everything else may be good, claimed as safe on skin , thats a benefit","Very small in size, Safe on Skin",4
976,2020-06-16,"No proper smell, it was not sealed, just normal tape. not sure if this is original or refilled with some substandard sanitizer. spray is not operating properly. Savlon is far better than this.","No proper smell, not sealed.",3
977,2020-06-24,"This spray is the need of the hour during these environment, it's handy can carry anywhere I want and easy to use aswell..Lifebuoy is trusted brand for quality products.",Handy,5
978,2020-07-10,"If you are looking for a hand sanitizer, this is not what you want. May be you can use this to clean your devices like mobile phones and keys.",Not worthy,3
979,2020-07-05,"Very nice scent, good in quality and best brand. Packing is goodand its very easy to use and carry it along when you are travelling","Best in Quality, Nice Prosuct",5
980,2020-06-16,"Received item is not properly packed, the seal was broken.. It looks like it was already used and only half the bottle is left.. the bottle was dusty.. We expect a little more hygiene especially during this time..also considering the no return policy...",No hygiene in packing,2
981,2020-06-26,Looking at d condition of Covid 19 one of d must keep products with u while travelling and using public placesvery good for hygiene and young kids,Great product for covid 19 conditions,5
982,2020-07-08,Scent is good but how much it is effective god knowz,I love scent..,3
983,2020-08-16,Bought as an alternative for liquid sanitizer. Branded product with good scent. Easy to use and fits in pocket for carrying.,Easy to use,5
984,2020-08-23,"Good.... actually we don't know where is germs and not....so how can we review...good smell....I use it to my door knobe,handel...",Good,5
985,2020-06-02,"This is a fantastic product, a must in this pandemic situation. But the quantity is very low and the price is very high. This is the only negative i found",Lifebuoy,4
986,2020-08-10,"Very useful to use it while travelling, can keep in bag, ladies purse, and best way to disinfect your mobile, keys and other gadgets which we touch very frequently.",Handy disinfectant on a go.,5
987,2020-06-26,"Sanitize is better than other santizer makes chip chip in hand, life boy doesn't make ,it little costly but gives perfect spray for sanitize. It's smell good also",Life boy sanitize is better,5
988,2020-07-31,Its a brand. So many goes with this. Not really a worth to buy. Better go for other products which are better than this.,Okay Okay Product,3
989,2020-08-12,Great product but very high price and very low in quantity. Lifebuoy should consider this aspects in this present situations.,High price for low quantity,4
990,2020-07-23,Bottle looks good. But doesnt spray properly. It leaks on your hand and lacks any pressure to spray properly. Poor quality.,Tall bottle with weak spray,1
991,2020-07-05,Much needed product in corona period. Easy to carry while going out.Spray quality should have been better.,Useful in corona period,4
992,2020-05-25,It's a great product n this pandemic it's of great use. It's easily accessible. It's has a nice odour n fragrance. And it's completely has value for money.,V good,5
993,2020-07-15,Received item without any seal or even the red cap seen in the product image. Still using it as I need it. But this is disappointing. That’s the reason for 3 stars.,Received item without any seal or even the red cap seen in the product image.,3
994,2020-06-19,"Very small , meaningless, the lid comes out &amp; does not close firmly . Wonder why such poor quality product from Unilever ?",Useless,1
995,2020-06-13,Received in open condition. Half empty. Poor packaging. Lost of money. Product is good. I use it earlier also.,Damaged item received,4
996,2020-08-18,Product was damageFragrance also not goodPrice of products also high as compared to quantity,High price,1
997,2020-06-09,It works. The spray volume is low and don't know how much to spray to sanitizer. Leaves stains on clothes.,Not sure how effective it is.,3
998,2020-08-08,Product is good but seller made it dublicate by mixing it with water and seal also in opened condition.... Please ban these type of sellers who play with customer health and wealth,Product is good but seller made it dunlicate,4
999,2020-06-15,Great product in such pandemic times.. can be sprayed on everything that comes from out of home,Great and must have in such pandemic times,5
1000,2020-06-05,"Excellent product, but very damaged package delivered.. very bad packaging, inflammabale object,but very poor packaging",Excellent prodcut but very poor packaging,5
1001,2020-06-27,This is very useful to spray disinfectant on the door knobs etc. It has got a pleasant smell. You can use it on both body and surfaces.,Excellent to use,5
1002,2020-05-31,Very poor delivery- the item came dented,Poor delivery,2
1003,2020-08-25,I carry this in my car and one at home as well. The scent is very calming and it is good on skin as well.,Love the Smell and good on skin,5
1004,2020-05-26,Handy convenient and from a brand thats respected well done Lifebuoy.,Perfect Just go for it,5
1005,2020-08-27,Effective disinfectant. Fragrance is good. Quantity seems less for price. Overall good,Good disinfectant spray,5
1006,2020-07-19,Everything ok. It is even perfumed. A bit costly but this size makes it portable in my bag,Very good one,5
1007,2020-06-08,The product comes in a good packaging condition. The spray is easy to use and very handy for the purpose of sanitize.,Amazing OK_hand ,5
1008,2020-06-09,Very good quality. But the quantity is less compared to other disinfectant spray.,Less quantity !!,5
1009,2020-08-18,"I ordered 2, one of the bottle cake without the lid and was dented on the sides",Came without a lid,1
1010,2020-08-09,Easy to use. Don't know how much germ it kills. But its too expensive for regular use.,Expensive,4
1011,2020-06-07,I like the spraying capabilities. It is good for the stuffs you bring in home from outside. It doesn't have good scent though!,Ease of the use!,4
1012,2020-07-04,Value for money. but small size same price we can get large size an other brand.,Good proudct,4
1013,2020-07-16,Have been using it regularly. I Just hope that it does what it is required to do.,Good to have,4
1014,2020-08-03,"Average. Useful for very small items like mobile, keys, wrist watches, earphone etc.",Average,3
1015,2020-07-20,The image in the ad is made to look like a larger pack. The real pack is a thinner one. Image does that the contents are 75 ml but looks as large as a 230 ml pack of competitor,Misrepresentation of pack proportions in the image,1
1016,2020-07-01,Awesome. Does not leave any residue and good fragrance too  ),Very good,5
1017,2020-07-26,It is not pressurized hence a little effort required for larger area,Not pressurized,3
1018,2020-07-11,"The spray Doesn’t work, and it seems to be empty can. Bad experience with this product.",There is no product in the can and spray doesn’t work.,1
1019,2020-06-30,"Perfect product to disinfect surfaces, handles of car and doors. Easy to use and apply.",Wonderful product..,5
1020,2020-09-22,The spray pump is useless..have to spray several time for effectiveness...,Not worth the price,3
1021,2020-09-01,"Worst experience, please don't buy, delivered damaged products","Worst experience, please don't buy, delivered damaged products",1
1022,2020-06-19,Product is very very useful.Nice smell.Smooth in use..Easy to carry,Value for money,5
1023,2020-08-29,Working fine and believing to kill the virus,Just believed,4
1024,2020-06-23,The product is like a deo bottle and is pricey. Savlon is much better in the price range,pricey,3
1025,2020-06-14,"I opened used it hardly for three times, no flow at all, spray inconsistent,",Disappointed,2
1026,2020-09-08,Product arrived without cap and Tin Spray nob also was damaged.,Looks like not Orginal,2
1027,2020-08-14,"It's a very small bottle for high orice, savlon is far better and worthy for money.",Very less quantity &amp; Too costly,1
1028,2020-06-30,Good product. Must have product in current situation.,Good one,5
1029,2020-09-05,Very easy to use and scent is very nice.,Very beautiful product,5
1030,2020-07-01,Ok ok productIt should be rather gas spray,ok ok product,2
1031,2020-07-25,Price should be low but good Sanatizer and handy,Good,5
1032,2020-08-23,Spray is not of good quality. Improve quality of spray bottle. Lots of leakage,Leaked spray,5
1033,2020-07-12,Product is excellent ... but over priced product... quality to too small...,Excellent product but over priced,4
1034,2020-09-17,"It's good and handy, price also good.",good and reasonable,5
1035,2020-07-06,"Go with savlon (INDIAN BRAND), more quantity and quality, less price.",Just like a liquid sanitizer,1
1036,2020-08-11,Value for money.Good product,Value for money.Good product,5
1037,2020-07-05,Travel friendly  check_mark Very good smell check_mark Very effective  check_mark Kills germ check_mark ,Safe and effective with a good smell.,5
1038,2020-06-04,"Very useful for outdoor use specialy for money,hand and car purpose.",Very Useful,5
1039,2020-07-14,Very small..received it without cap,Okay,3
1040,2020-08-01,Buy two bottles. Easy to use. And safe on hands and all stuff. Plus a trust on lifebuoy since my childhood. face_with_hand_over_mouth ,Safe on hands and other stuffs too. Easy to use. Dry by itself after few seconds of spray.,5
1041,2020-06-20,Very small bottle. At this price savlon is giving double the quantity for same product.,Not satisfied,2
1042,2020-08-30,cost is high other products,cost is high other products,4
1043,2020-07-09,sprays just like mist.good product by lifebuoy.,easy handling,5
1044,2020-08-06,A must have these days! Value for money product.,Good,5
