,Date,Review_text,Review_title,Stars
832,2020-06-29,For 150rs you get only 75ml.. please choose Savlon or any other surface disinfectant and check the size before buying.. total waste of money,Value for Price Zero,1
833,2020-06-30,"Not worthy for the cost,too costly.quantity is very less, finished within a week.",Cost is high.,3
834,2020-07-15,I like the product for its small packaging and wide range of spray. It takes multiple sprays to cover any surface but I find it good.,I like how concise and wide range spray it is.,4
835,2020-08-03,Too expensive!,Don't buy on Amazon.,2
836,2020-06-28,Way too lesser quantity given the price...Better increase the volume or lower the price...,Good but costlier ...,3
837,2020-05-30,Best spray disinfectant with good &amp; pure fragnanace. I already purchased three times and recommended to others,Appropriate product,5
838,2020-07-19,Packaging was not good. Received partially empty. Also very expensive compared to similar products.,Too expensive - Received half empty,2
839,2020-07-10,Donot purchase.. I received a defective product without cap and half used. Waste of money and not returnable.,Donot purchase,1
840,2020-07-01,It's really good. And better than Dettol in terms of safety and fragrance too.,Amazing product,5
841,2020-05-31,Good but expensive,Very Useful,5
842,2020-07-11,Bulky product. Overall useful.,Value for money,5
843,2020-08-23,Received this package today. Bottles were without caps and damaged.,Average,1
844,2020-08-18,I got a used product. And the bottle has many dents.,Due to many dents to the surface I'm unsatisfied with the given product.,3
845,2020-07-24,Fragrance is not good,Bad experience,1
846,2020-08-06,Perfect Item,"Perfect, Thanks Amazon",5
847,2020-08-06,Good product,EXCELLENT,5
848,2020-06-07,It's good. But small in quantity.,Good,4
849,2020-07-26,1 bottle is good but 1 bottle is defective  pouting_face ,defective piece with no return option,3
850,2020-07-16,Bottle was distorted.. Not expected,Quality not good,2
851,2020-06-16,Awesome product,Too good and safe to use even on hands and surface as well as all objects,5
852,2020-06-30,Helfull and use full,Help and use full but I need a small one for my kids,5
853,2020-06-14,Spillage issue,Packaging issue,5
854,2020-09-05,"I have used this surface disinfectant and the product is very good.However this time when I reorodered the item from seller Cloudtail, it came without its covers/caps. Both cans came without the covers/caps. (Please see the photo). There was Savalon disinfectant spray also in the same order and they had their caps intact.I don't know what to make of it but definitely did not give me a good feeling.Both products are excellent but the way the Lifebuoy sprays came did not make me feel good. I did not expect this from Cloudtail.Removing 2 stars for the way it was delivered without the caps/covers.","Good product, bad packaging.",3
855,2020-06-21,"The best disinfectant out there right now.My family swears by it. Have ordered a lot of these and one bottle is with each family member at all times that they leave the house.Especially love that it is skin safe. Does not tear skin or make it dry. Odour is not very strong but makes your hands feel fresh, does not leave any residue and dries out just like a hand sanitizer.",We swear by it,5
856,2020-06-23,"I have been looking for sanitizer sprays that are multipurpose and came across this. This product from lifebuoy is a must have. Can be used on hands, toys, mobiles....anywhere grinning_face_with_big_eyes Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Good Product at this current situation,5
857,2020-06-27,"I purchased this product and as it delivers the cap given on the nozzle is not opening. Very bad mechanism it have...I need to use hammers, screw driver, stones, JCB to open this sanitizer bottle...Then about its virus killing capabilities, neither I have corona or other swab test kit nor I have microscope... So can't comment on this...They said, they use Aloe Vera, neem and other stuff, similar to some ayurvedic brands they said germnashak... LoLOne more thing not an indian company",Not an indian brand,2
858,2020-06-30,"What a product launched by lifebuoy at right time. Really in need of this at this tym of pandemic, when i cannot touch anything.This comes as a saviour. Very easy to use not extra pilferage. Right quantity comes in spray.This comes in a set of 2. Thats a right choice of choosing this as its a need of everyday life now.",Very useful product,5
859,2020-05-29,A fake product. Looks like the company has filled scented water in a spray can. You cant buy a single can but a pair. It cant be returned or replaced. The spray wont work untill pressed 3-4 times. A deoderant will work better and comes cheaper too.,Fake Product,1
860,2020-06-23,"You’re paying just for the brand-name, that’s all. While the scent is okay and the packaging too, the spray is supposed to leave no residue. But, there’s some watery residue, which is disturbing. I use this at ATMs and I get glares after I’m done, because of the residue.",There’s residue!,3
861,2020-06-27,Really good quality productIt is very easy to use.. you just have to shake and spray it where you have to use it and let it dry..It kills 99.9% of bacteria and virusesIt is safe on skin.It is travel friendly.Really affordable.I will definitely repurchase this product  thumbs_up_light_skin_tone ,Good product!,5
862,2020-06-04,"World is fighting with disease corona virus. For this, sanitizers play a vital role to keep our self safe from it. And this product is just awesome, wen we can simply use it as a spray over all our daily essential needs I found it really helpful, I use it on my door knobs wen maids or other person come in. Even the packages that arrives from online and many other uses.",Sanitizer Spray from a brand like lifebuoy is worth the money,5
863,2020-08-25,Recently I had ordered this spray . When I opened it for use I found the spray cap inside is missing. It is a defective piece. Surprised how Amazon can sell such defective products. They should refund the money or replace the product.,Lifebuoy Antibacterial Germ Kill Spray - DEFECTIVE ITEM,1
864,2020-06-19,"First of all expensive but you pay for the brand. Then it comes with broken bottle and liquid is leaking badly. Then no replacement or return, so you are stuck. Please order something which is at least replaceable even from lesser known brands. Expensive brands have forgotten how to provide better product. Either BRAND IS CHEATING or SELLER IS CHEATING by sending defective bottles.",Bad!!! Really worst product,1
865,2020-07-02,"The scent is good, price point is good etc but will this prevent us from Covid? it doesn't say. This is more for mental satisfaction that you have sprayed your keys, surfaces, doorknobs, etc but it doesn't really kill the virus.",Good to have product for mental satifaction,5
866,2020-06-22,"Very effective product in these times. Through the pic you can see it almost the size of my palm that can fit in my pocket. Very effective while receiving products through online aggregators, purchases done from the market,etc.",Effective product that fits in your pocket.,5
867,2020-05-31,"Its really easy to use and best part is that it can be used to sanitise every thing as it is in spray form. I sanitise coins,keys easily with it. The spray is in liquid form and not gas. It's must have during this pandemic time.",Effective,5
868,2020-07-03,The only thing I dislike about this spray is that it's only 75ml which is very less other than this it's wonderful and can be carried easily in pockets or bags. It has mild fragrance and it is the most trusted brand.,Very good but less quantity,5
869,2020-06-22,"150 Rs for 75 ml, very expensive and small bottle. It hardly lasts. Savlon/ Dettol disinfectants for the similar price is more worthy for price and quantity. Not recommended. Go for Savlon or Dettol",Disappointed with the Quantity,1
870,2020-06-18,"It's a good product , has nice fragrance. One can spray on sofa , curtains , door knobs etc. One needs to spray from a distance. I am using it and I liked it.Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Nice product,5
871,2020-06-23,"Bought this lifebuoy antibacterial germ kill spray for my home to protect from covid 19 infection. I use it everywhere to sanitize my daily use products like my mobile phone, laptop, keys etc. It is very handy and easy to carry even in my trouser pocket. Everyone Must have this.",Must have one in this pandemic.,5
872,2020-06-23,"Instant Germ Kill Spray that kills 99.9% bacteria and virusesNo wiping requiredEasy to carry anywhere, gives on the go protectionRefreshing fragranceEasy to use",BEST PRODUCT,5
873,2020-07-28,"Quite good and the smell is pleasant, doesn't bother the nose when sprayed. Packaging was a miss. Got 2 bottles and the cap of one was missing and also for the price it came for, the quantity is less.","Easy to spray, easy on the nose.",4
874,2020-06-26,Its very very small and the hardly anything comes out in the spray. Wondering how long it will last. For the whole house surface cleaning probably you can finish one can in one day.,Very small,3
875,2020-06-12,I bought it for my mother who is 70 +. She told me that it didn’t work. Even after shaking the bottle the sprayer doesn’t work. No solution comes out of the bottle. Total wastage of money...can’t even return...Something is wrong with the press button...,Don’t waste your money on it....,1
876,2020-08-18,As per the price quantity of sanitizer is less. Should have 150ml or 200ml in this price point. Less quantity which will finished 3 to 4 times use.,Good scent not strong,4
877,2020-07-09,The pricing is very high. I purchased it along with Savlon spray. The difference is very obvious. Savlon gives three times the quantity of this product at almost the same price.,Exorbitantly priced,2
878,2020-07-10,"If you are looking for a hand sanitizer, this is not what you want. May be you can use this to clean your devices like mobile phones and keys.",Not worthy,3
879,2020-06-30,We have been using so many sanitizers lately but this is is so good .it does not irritates my skin and keeps my hands well protected as well. The fragrance is so good and the bottle is very handy to carry.,Easy to use,4
880,2020-06-19,"I am using it and its, has nice fragrance. One can spray on sofa , curtains , door etc. One needs to spray from a distance. I liked it.Packaging is good.And it's a much needed one in current situation where we need to disinfect and sanitize every thing",Good product for kill bacteria,5
881,2020-06-08,"Damaged product received,when I got the product it was leaking and also the spray nozzle was damaged,hence not working properly",Damaged product received,1
882,2020-06-22,"Product Matches it's discription ,easy to use and very handy at this time of COVID 19 to use on your daily use equipment like cell phone, watch, spec's etc.",Good product,5
883,2020-06-07,"Very small tiny size. May be good for travel. For home use we expected bigger in size. Everything else may be good, claimed as safe on skin , thats a benefit","Very small in size, Safe on Skin",4
884,2020-06-16,"No proper smell, it was not sealed, just normal tape. not sure if this is original or refilled with some substandard sanitizer. spray is not operating properly. Savlon is far better than this.","No proper smell, not sealed.",3
885,2020-06-24,"This spray is the need of the hour during these environment, it's handy can carry anywhere I want and easy to use aswell..Lifebuoy is trusted brand for quality products.",Handy,5
886,2020-07-05,"Very nice scent, good in quality and best brand. Packing is goodand its very easy to use and carry it along when you are travelling","Best in Quality, Nice Prosuct",5
887,2020-06-16,"Received item is not properly packed, the seal was broken.. It looks like it was already used and only half the bottle is left.. the bottle was dusty.. We expect a little more hygiene especially during this time..also considering the no return policy...",No hygiene in packing,2
888,2020-08-10,"Very useful to use it while travelling, can keep in bag, ladies purse, and best way to disinfect your mobile, keys and other gadgets which we touch very frequently.",Handy disinfectant on a go.,5
889,2020-06-26,Looking at d condition of Covid 19 one of d must keep products with u while travelling and using public placesvery good for hygiene and young kids,Great product for covid 19 conditions,5
890,2020-07-08,Scent is good but how much it is effective god knowz,I love scent..,3
891,2020-08-16,Bought as an alternative for liquid sanitizer. Branded product with good scent. Easy to use and fits in pocket for carrying.,Easy to use,5
892,2020-06-02,"This is a fantastic product, a must in this pandemic situation. But the quantity is very low and the price is very high. This is the only negative i found",Lifebuoy,4
893,2020-07-31,Its a brand. So many goes with this. Not really a worth to buy. Better go for other products which are better than this.,Okay Okay Product,3
894,2020-07-15,Received item without any seal or even the red cap seen in the product image. Still using it as I need it. But this is disappointing. That’s the reason for 3 stars.,Received item without any seal or even the red cap seen in the product image.,3
895,2020-06-26,"Sanitize is better than other santizer makes chip chip in hand, life boy doesn't make ,it little costly but gives perfect spray for sanitize. It's smell good also",Life boy sanitize is better,5
896,2020-08-12,Great product but very high price and very low in quantity. Lifebuoy should consider this aspects in this present situations.,High price for low quantity,4
897,2020-07-23,Bottle looks good. But doesnt spray properly. It leaks on your hand and lacks any pressure to spray properly. Poor quality.,Tall bottle with weak spray,1
898,2020-07-05,Much needed product in corona period. Easy to carry while going out.Spray quality should have been better.,Useful in corona period,4
899,2020-05-25,It's a great product n this pandemic it's of great use. It's easily accessible. It's has a nice odour n fragrance. And it's completely has value for money.,V good,5
900,2020-08-08,Product is good but seller made it dublicate by mixing it with water and seal also in opened condition.... Please ban these type of sellers who play with customer health and wealth,Product is good but seller made it dunlicate,4
901,2020-06-19,"Very small , meaningless, the lid comes out &amp; does not close firmly . Wonder why such poor quality product from Unilever ?",Useless,1
902,2020-06-13,Received in open condition. Half empty. Poor packaging. Lost of money. Product is good. I use it earlier also.,Damaged item received,4
903,2020-05-31,Very poor delivery- the item came dented,Poor delivery,2
904,2020-06-09,It works. The spray volume is low and don't know how much to spray to sanitizer. Leaves stains on clothes.,Not sure how effective it is.,3
905,2020-06-15,Great product in such pandemic times.. can be sprayed on everything that comes from out of home,Great and must have in such pandemic times,5
906,2020-06-05,"Excellent product, but very damaged package delivered.. very bad packaging, inflammabale object,but very poor packaging",Excellent prodcut but very poor packaging,5
907,2020-06-27,This is very useful to spray disinfectant on the door knobs etc. It has got a pleasant smell. You can use it on both body and surfaces.,Excellent to use,5
908,2020-08-25,I carry this in my car and one at home as well. The scent is very calming and it is good on skin as well.,Love the Smell and good on skin,5
909,2020-05-26,Handy convenient and from a brand thats respected well done Lifebuoy.,Perfect Just go for it,5
910,2020-08-27,Effective disinfectant. Fragrance is good. Quantity seems less for price. Overall good,Good disinfectant spray,5
911,2020-07-19,Everything ok. It is even perfumed. A bit costly but this size makes it portable in my bag,Very good one,5
912,2020-08-09,Easy to use. Don't know how much germ it kills. But its too expensive for regular use.,Expensive,4
913,2020-06-08,The product comes in a good packaging condition. The spray is easy to use and very handy for the purpose of sanitize.,Amazing OK_hand ,5
914,2020-07-16,Have been using it regularly. I Just hope that it does what it is required to do.,Good to have,4
915,2020-06-09,Very good quality. But the quantity is less compared to other disinfectant spray.,Less quantity !!,5
916,2020-07-20,The image in the ad is made to look like a larger pack. The real pack is a thinner one. Image does that the contents are 75 ml but looks as large as a 230 ml pack of competitor,Misrepresentation of pack proportions in the image,1
917,2020-08-18,"I ordered 2, one of the bottle cake without the lid and was dented on the sides",Came without a lid,1
918,2020-06-07,I like the spraying capabilities. It is good for the stuffs you bring in home from outside. It doesn't have good scent though!,Ease of the use!,4
919,2020-07-04,Value for money. but small size same price we can get large size an other brand.,Good proudct,4
920,2020-08-03,"Average. Useful for very small items like mobile, keys, wrist watches, earphone etc.",Average,3
921,2020-07-26,It is not pressurized hence a little effort required for larger area,Not pressurized,3
922,2020-07-11,"The spray Doesn’t work, and it seems to be empty can. Bad experience with this product.",There is no product in the can and spray doesn’t work.,1
923,2020-07-01,Awesome. Does not leave any residue and good fragrance too  ),Very good,5
924,2020-06-30,"Perfect product to disinfect surfaces, handles of car and doors. Easy to use and apply.",Wonderful product..,5
925,2020-09-01,"Worst experience, please don't buy, delivered damaged products","Worst experience, please don't buy, delivered damaged products",1
926,2020-06-19,Product is very very useful.Nice smell.Smooth in use..Easy to carry,Value for money,5
927,2020-07-25,Price should be low but good Sanatizer and handy,Good,5
928,2020-08-29,Working fine and believing to kill the virus,Just believed,4
929,2020-07-12,Product is excellent ... but over priced product... quality to too small...,Excellent product but over priced,4
930,2020-06-23,The product is like a deo bottle and is pricey. Savlon is much better in the price range,pricey,3
931,2020-06-14,"I opened used it hardly for three times, no flow at all, spray inconsistent,",Disappointed,2
932,2020-08-14,"It's a very small bottle for high orice, savlon is far better and worthy for money.",Very less quantity &amp; Too costly,1
933,2020-06-30,Good product. Must have product in current situation.,Good one,5
934,2020-06-20,Very small bottle. At this price savlon is giving double the quantity for same product.,Not satisfied,2
935,2020-08-23,Spray is not of good quality. Improve quality of spray bottle. Lots of leakage,Leaked spray,5
936,2020-08-14,The price is on the higher dide,Best buy,4
937,2020-07-06,"Go with savlon (INDIAN BRAND), more quantity and quality, less price.",Just like a liquid sanitizer,1
938,2020-08-11,Value for money.Good product,Value for money.Good product,5
939,2020-06-04,"Very useful for outdoor use specialy for money,hand and car purpose.",Very Useful,5
940,2020-07-14,Very small..received it without cap,Okay,3
941,2020-08-30,cost is high other products,cost is high other products,4
942,2020-07-09,sprays just like mist.good product by lifebuoy.,easy handling,5
943,2020-07-13,Very good from lifebuoy as always,Sanitizer spray,5
944,2020-08-06,A must have these days! Value for money product.,Good,5
945,2020-07-09,Very good sanitizer spray.,Sanitizer spray,5
946,2020-07-10,Excellent.. A must buy..,Excellent,5
947,2020-08-13,Easy to use product for these pandemic days,Spray and stay safe,5
948,2020-06-09,It is not presurrised. Normal spray. Packaging in normal plastic would have done.,Non presurrised spray,3
949,2020-05-29,"Good product . In such times, it is quite helpful and handy. Juss spray and be tension free. Spray also on clothes or hands.",Nice product by lifebuoy,4
950,2020-07-05,The bottle quality as well as packaging is very poor. Other the product is good..,Bottle quality is poor,3
951,2020-06-15,Awesome product...,Just awesome...,5
952,2020-06-23,Over priced and overeated.,Not worth the price,3
953,2020-07-05,Useful product,Usefull,5
954,2020-08-26,Good product,Good product,5
955,2020-07-21,No bad odor,Worth buying to spray on parcels or mails before touching them,5
956,2020-06-18,Price to high,Good,5
957,2020-08-12,Good product,Excellent product,5
958,2020-08-20,Good product,Good product,5
959,2020-08-07,Sanitizer is best in working,Good,5
960,2020-07-11,Very good and handy.,Good,4
961,2020-05-29,Good enough. Will make you ease your phobia at least.,Corona terminator  grinning_face_with_sweat ,5
962,2020-08-01,Costly,Costly,3
963,2020-08-10,Best.,Recommended,5
964,2020-07-05,good product,recommended,3
965,2020-07-23,Best spray sanitizer,Good,5
966,2020-06-03,Very good quality... Value for money,Good product,5
967,2020-07-18,Good,Good,5
968,2020-07-16,"Hope it works,",Good enough.,3
969,2020-08-03,Good,good,4
970,2020-08-21,Nice,Nice,5
971,2020-07-30,ok,ok,5
972,2020-07-15,overpriced,overpriced,4
973,2020-07-21,Bad smell it may give suffocation for children and old people,Smell is not good as expected,1
974,2020-07-17,Nice product,Good,5
975,2020-06-29,Useful,Germ killing spray,5
976,2020-07-03,GOOD,Without gas,4
977,2020-07-20,Very costly small quantity,Poor,2
978,2020-07-12,Like body spray.,Good,4
979,2020-06-14,perfect live upto its rep..,5*,5
980,2020-07-04,Received the damaged product.,Damage product,1
981,2020-08-04,Packing was very poor. Top lid was broken and about 30% contents were drained out.,Leakage costs me very high price.,3
982,2020-06-10,Good..,Good service in time,5
983,2020-06-26,Very small in size .its useless,Very small in size,1
984,2020-09-05,Not a good quality and quantity product,Cap broken in a day,3
985,2020-06-02,Not so great product to order and it does not work as spray,Not so great product to order and it does not work as spray,2
986,2020-06-25,not good..small bottles..difficulty in sprating..Savlon disinfectant is good..,not up to the mark,1
987,2020-07-28,Very good,Very good,5
988,2020-06-22,Small and leaking product,Not worth,1
989,2020-07-02,Easy to carry nice product,Useful product,4
990,2020-08-04,Super convenient and unique smell,Amazing smell,5
991,2020-08-22,The item is good but overpriced.,OVERPRICED ON BRANDS NAME,5
992,2020-06-18,"This is more of a squirt than a spray, but a decent product.",Decent product,3
993,2020-06-18,Do not buy thisUnnecessarily expensiveSavlon is much better,Don't buy this,1
994,2020-08-12,Scent is good. But felt to be little pricy when compared to other brands,Good But not value for Money,4
995,2020-06-22,Must buy product great price,Must have,5
996,2020-06-15,Good product but not the best !,Good Product,3
997,2020-07-03, OK_hand , thumbs_up  thumbs_up ,5
998,2020-07-17,Duplicate or worst. Not at all up to the mark of Lifebuoy.,Worst,1
999,2020-06-15,Good,Good,5
1000,2020-06-30,Good for home and external uses..But packaging was not good.,Useful,5
1001,2020-06-11,Very good,Nice one,5
1002,2020-07-22,One stock was not having a bottle on it,Product delivered in not good condition,1
1003,2020-05-30,Expensive,Expensive,3
1004,2020-07-16,Nice one,Nice,4
1005,2020-06-04,Nice and light fragrance.,Worth buying.,4
1006,2020-06-05,Nice,Nice,5
1007,2020-06-25,"I ordered lifebuoy antibacterial germ kill spray for my family .It is very useful and needed product in this current situation .it is easy to use. lifebuoy is the trusted brand which I can trust blindly ...This spray kills 99.9%germs instantly I can use it on door knobs, switch board , lift button, the spray works perfectly fine .it doesn't get stuck while pressing it. The fragrance is so niceIt's fit in my handbags and easy to carry. Its is very useful when I go outside for some work.Some key benefits are.fragrance is awesome.it kills 99.9%germs",Good product in this current situation,5
1008,2020-09-01,Very good item.,Quality,5
1009,2020-07-08,Excellent,Excellent,5
1010,2020-06-05,Best,Good,4
1011,2020-08-18,Less quantity..better to go for rub or liquid,Quantity less,3
1012,2020-08-09,Best,best,5
1013,2020-07-14,I got a little damaged product,Swollen product,5
1014,2020-08-13,Good product,Very good product,5
1015,2020-06-03,Good product,Good Product,5
1016,2020-06-25,Nice product,Awesome,5
1017,2020-06-02,It is waste of money. The nozzle does not work properly and spray does not evaporate after 20min also,Not satisfied vd spray,4
1018,2020-08-23,No packaging of product &amp; got opened Product. Didn't have an option to return product.,Sent already Used Spray,1
1019,2020-09-05,"Product is good but the packaging was pathetic, Lid was missing n package was half open",Bad packaging,4
1020,2020-07-20,Spray is not good,Average,2
1021,2020-08-18,This spray is very handy for us for Covid 19,Excellent disinfectant spray,5
1022,2020-07-18,Good one..but it's not refillable!!,Good,4
